,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Billy Twelvetrees,Centre,gloucester,2019, 47 , 0 , 113 , 54 , 4 , 5 , 89 , 7 , 16 , 13 , 7 , 62 , 5 , 3 , 8 , 3 , 1 , 0 
Bryan Habana,Wing,gloucester,2019,,,,,,,,,,,,,,,,,,
Bryan O'Connor,Fullback,gloucester,2019,,,,,,,,,,,,,,,,,,
Cathal Marsh,Fly half,gloucester,2019,,,,,,,,,,,,,,,,,,
Charlie Chapman,Scrum half,gloucester,2019, 5 , 1 , 18 , 1 , 1 , 1 , 59 , 0 , 9 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 
Freddie Thomas,Fullback,gloucester,2019,,,,,,,,,,,,,,,,,,
George Barton,Centre,gloucester,2019,,,,,,,,,,,,,,,,,,
Giorgi Kveseladze,Wing,gloucester,2019,,,,,,,,,,,,,,,,,,
Jack Clement,,gloucester,2019, 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Jason Woodward,Fullback,gloucester,2019, 5 , 1 , 306 , 51 , 11 , 7 , 25 , 10 , 14 , 0 , 0 , 18 , 3 , 1 , 4 , 1 , 0 , 0 
Jonny May,Wing,gloucester,2019,,,,,,,,,,,,,,,,,,
Kyle Moyle,Fullback,gloucester,2019,,,,,,,,,,,,,,,,,,
Lewis Rees-Zammit,Right wing,gloucester,2019,,,,,,,,,,,,,,,,,,
Lloyd Evans,Centre,gloucester,2019, 17 , 0 , 52 , 20 , 8 , 2 , 120 , 8 , 8 , 7 , 1 , 36 , 6 , 3 , 6 , 0 , 0 , 0 
Lucas Lebraud,Wing,gloucester,2019,,,,,,,,,,,,,,,,,,
Luke McAlister,Fly half,gloucester,2019,,,,,,,,,,,,,,,,,,
Mark Atkinson,Centre 12,gloucester,2019, 15 , 4 , 294 , 83 , 18 , 13 , 108 , 16 , 9 , 0 , 0 , 101 , 17 , 5 , 9 , 5 , 0 , 0 
Ollie Thorley,Centre,gloucester,2019, 10 , 2 , 339 , 68 , 23 , 13 , 20 , 9 , 1 , 0 , 0 , 27 , 10 , 2 , 4 , 5 , 0 , 0 
Santiago Carreras,Centre,gloucester,2019,,,,,,,,,,,,,,,,,,
Stephen Varney,Scrum half,gloucester,2019,,,,,,,,,,,,,,,,,,
Steve Varney ,Fullback,gloucester,2019,,,,,,,,,,,,,,,,,,
Tom Seabrook,Wing,gloucester,2019, 5 , 1 , 39 , 7 , 3 , 2 , 2 , 1 , 2 , 0 , 0 , 7 , 0 , 1 , 0 , 0 , 0 , 0 
Tristan Tedder,Fullback,gloucester,2019,,,,,,,,,,,,,,,,,,
Alex Dombrandt,Blindside Flanker,harlequins,2019, 15 , 3 , 280 , 58 , 15 , 12 , 24 , 5 , 2 , 0 , 0 , 67 , 10 , 4 , 11 , 5 , 0 , 0 
Antonio Pavanello,Lock,harlequins,2019,,,,,,,,,,,,,,,,,,
Archie White,Flanker 7,harlequins,2019,,,,,,,,,,,,,,,,,,
Charles Geli,Hooker,harlequins,2019,,,,,,,,,,,,,,,,,,
Dino Lamb,Flanker 6,harlequins,2019, 0 , 0 , 21 , 7 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 13 , 0 , 1 , 1 , 0 , 0 , 0 
Jack Kenningham,Openside flanker,harlequins,2019,,,,,,,,,,,,,,,,,,
Jack Walker,Hooker,harlequins,2019,,,,,,,,,,,,,,,,,,
James Chisholm,Number 8,harlequins,2019, 10 , 2 , 72 , 30 , 9 , 0 , 11 , 4 , 0 , 0 , 0 , 65 , 3 , 3 , 4 , 1 , 0 , 0 
Joe Gray,Hooker,harlequins,2019,,,,,,,,,,,,,,,,,,
Joe Marler,Prop,harlequins,2019, 0 , 0 , 95 , 58 , 1 , 0 , 16 , 2 , 0 , 0 , 0 , 57 , 7 , 2 , 3 , 7 , 1 , 0 
Louis Martin,Hooker,harlequins,2019,,,,,,,,,,,,,,,,,,
Luke Wallace,Flanker 7,harlequins,2019,,,,,,,,,,,,,,,,,,
Matt Symons,Lock,harlequins,2019, 0 , 0 , 81 , 51 , 3 , 2 , 16 , 3 , 0 , 0 , 0 , 88 , 7 , 3 , 5 , 2 , 0 , 0 
Santiago Garcia Botta,Prop,harlequins,2019, 0 , 0 , 31 , 21 , 1 , 1 , 7 , 1 , 0 , 0 , 0 , 52 , 3 , 0 , 2 , 6 , 0 , 0 
Scott Baldwin,Hooker,worcester,2019,,,,,,,,,,,,,,,,,,
Sebastien Ferreira,Flanker 6,harlequins,2019,,,,,,,,,,,,,,,,,,
Simon Kerrod,Prop,harlequins,2019, 0 , 0 , 6 , 21 , 1 , 0 , 5 , 1 , 1 , 0 , 0 , 37 , 4 , 2 , 1 , 3 , 0 , 0 
Stephan Lewies,Lock,harlequins,2019, 5 , 1 , 104 , 52 , 3 , 4 , 21 , 5 , 0 , 0 , 0 , 98 , 3 , 2 , 7 , 4 , 0 , 0 
Tom Lawday,Number 8,harlequins,2019, 5 , 1 , 198 , 80 , 6 , 1 , 28 , 4 , 0 , 0 , 0 , 88 , 7 , 7 , 4 , 2 , 0 , 0 
Wilco Louw,Prop,harlequins,2019,,,,,,,,,,,,,,,,,,
Will Collier,Prop,harlequins,2019, 0 , 0 , 14 , 13 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 32 , 2 , 1 , 2 , 8 , 1 , 0 
Will Evans,Flanker 7,harlequins,2019, 0 , 0 , 57 , 33 , 0 , 1 , 23 , 5 , 0 , 0 , 0 , 81 , 8 , 13 , 3 , 6 , 0 , 0 
Adam Preocanin,Scrum half,harlequins,2019,,,,,,,,,,,,,,,,,,
Andre Esterhuizen,Centre,harlequins,2019,,,,,,,,,,,,,,,,,,
Ben Cima,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
Ben Tapuai,Centre,harlequins,2019, 0 , 0 , 44 , 16 , 1 , 0 , 28 , 2 , 4 , 0 , 0 , 34 , 3 , 1 , 4 , 0 , 0 , 0 
Cadan Murley,Wing,harlequins,2019, 0 , 0 , 128 , 45 , 5 , 6 , 4 , 1 , 2 , 0 , 0 , 49 , 14 , 3 , 7 , 1 , 0 , 0 
Craig Trenier,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
Danny Care,Scrum half,harlequins,2019, 10 , 2 , 68 , 21 , 5 , 3 , 547 , 5 , 86 , 0 , 0 , 36 , 7 , 2 , 5 , 0 , 0 , 0 
Fin Baxter,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
Finn Baxter,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
George Hammond,,harlequins,2019,,,,,,,,,,,,,,,,,,
Hugh Tizard,,harlequins,2019,,,,,,,,,,,,,,,,,,
Huw Jones,Centre,harlequins,2019,,,,,,,,,,,,,,,,,,
Jack Stafford,Scrum half,harlequins,2019,,,,,,,,,,,,,,,,,,
Joe Marchant,Centre,harlequins,2019, 10 , 2 , 156 , 28 , 1 , 4 , 11 , 2 , 3 , 0 , 0 , 51 , 2 , 3 , 7 , 2 , 0 , 0 
Jordan Els,,harlequins,2019,,,,,,,,,,,,,,,,,,
Lennox Anyanwu,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
Lewis Gjaltema,Scrum half,harlequins,2019,,,,,,,,,,,,,,,,,,
Luke Northmore,Centre 13,harlequins,2019,,,,,,,,,,,,,,,,,,
Mak Wilson,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
MatasJurevicius,,harlequins,2019,,,,,,,,,,,,,,,,,,
Matt Protheroe,Fullback,harlequins,2019, 0 , 0 , 9 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 3 , 0 , 0 , 0 
Nick David,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
Nikola Matawalu,Left Wing,harlequins,2019, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Oscar Beard,Left wing,harlequins,2019,,,,,,,,,,,,,,,,,,
Sam Riley,,harlequins,2019,,,,,,,,,,,,,,,,,,
Scott Steele,Scrum half,harlequins,2019,,,,,,,,,,,,,,,,,,
Tommaso Allan,Fly half,harlequins,2019,,,,,,,,,,,,,,,,,,
Tyrone Green,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
Viliami Taulani,Fly Half,harlequins,2019,,,,,,,,,,,,,,,,,,
Will Edwards,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
William Hobson,Fullback,harlequins,2019,,,,,,,,,,,,,,,,,,
Andrew Makalio,Hooker,highlanders,2019,,,,,,,,,,,,,,,,,,
Ayden Johnstone,Prop,highlanders,2019, 0 , 0 , 11 , 8 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 32 , 6 , 2 , 0 , 2 , 0 , 0 
Bryn Evans,Lock,highlanders,2019,,,,,,,,,,,,,,,,,,
Christian Leo-Wille,Number 8,highlanders,2019,,,,,,,,,,,,,,,,,,
Ethan De Groot,Loosehead Prop,highlanders,2019,,,,,,,,,,,,,,,,,,
Fabian Holland,Lock 5,highlanders,2019,,,,,,,,,,,,,,,,,,
Gareth Evans,Flanker 6,highlanders,2019,,,,,,,,,,,,,,,,,,
Hugh Renton,Openside Flanker,highlanders,2019,,,,,,,,,,,,,,,,,,
James Lentjes,Flanker 7,highlanders,2019, 10 , 2 , 37 , 12 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 45 , 4 , 1 , 2 , 3 , 0 , 0 
Jermaine Ainsley,Prop,highlanders,2019,,,,,,,,,,,,,,,,,,
Josh Dickson,Lock,highlanders,2019, 0 , 0 , 43 , 19 , 1 , 1 , 6 , 0 , 0 , 0 , 0 , 25 , 2 , 1 , 2 , 2 , 0 , 0 
Josh Hohneck,Prop,highlanders,2019,,,,,,,,,,,,,,,,,,
Leni Apisai,Hooker,hurricanes,2019,,,,,,,,,,,,,,,,,,
Liam Coltman,Hooker,highlanders,2019, 5 , 1 , 90 , 35 , 1 , 2 , 4 , 0 , 0 , 0 , 0 , 49 , 7 , 5 , 7 , 1 , 0 , 0 
Marino Mikaele Tu'u,Number 8,highlanders,2019,,,,,,,,,,,,,,,,,,
Max Hicks,Blindside Flanker,highlanders,2019,,,,,,,,,,,,,,,,,,
Rhys Marshall,Hooker,highlanders,2019,,,,,,,,,,,,,,,,,,
Sam Caird,Lock 5,highlanders,2019,,,,,,,,,,,,,,,,,,
Shannon Frizell,Flanker 7,highlanders,2019, 0 , 0 , 18 , 8 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 18 , 0 , 0 , 2 , 3 , 0 , 0 
Aaron Smith,Scrum Half,highlanders,2019, 0 , 0 , 72 , 17 , 10 , 5 , 369 , 8 , 55 , 0 , 0 , 28 , 3 , 2 , 9 , 0 , 0 , 0 
Connor Garden-Bachop,Fullback,highlanders,2019,,,,,,,,,,,,,,,,,,
Denny Solomona,Right Wing,sale,2019, 15 , 3 , 155 , 34 , 13 , 6 , 12 , 3 , 7 , 0 , 0 , 25 , 8 , 3 , 9 , 2 , 0 , 0 
Fetuli Paea,Centre,highlanders,2019,,,,,,,,,,,,,,,,,,
Folau Fakatava,Scrum half,highlanders,2019,,,,,,,,,,,,,,,,,,
Freedom Vahaakolo,Right Wing,highlanders,2019,,,,,,,,,,,,,,,,,,
Josh Timu,Centre,highlanders,2019,,,,,,,,,,,,,,,,,,
Kayne Hammington,Scrum half,highlanders,2019, 0 , 0 , 4 , 2 , 0 , 0 , 47 , 0 , 3 , 0 , 0 , 5 , 0 , 1 , 0 , 0 , 0 , 0 
Liam Coombes-Fabling,Right Wing,highlanders,2019,,,,,,,,,,,,,,,,,,
Luca Inch,Fullback,highlanders,2019,,,,,,,,,,,,,,,,,,
Marty Banks,Fly half,highlanders,2019, 5 , 0 , 10 , 6 , 1 , 0 , 18 , 0 , 11 , 1 , 1 , 5 , 0 , 0 , 1 , 0 , 0 , 0 
Mitch Hunt,Fly half,highlanders,2019,,,,,,,,,,,,,,,,,,
Mosese Dawai,Wing,highlanders,2019,,,,,,,,,,,,,,,,,,
Patelesio Tomkinson,Centre,highlanders,2019, 20 , 4 , 85 , 22 , 3 , 3 , 18 , 7 , 9 , 0 , 0 , 14 , 7 , 3 , 1 , 0 , 0 , 0 
Rory van Vugt,Fullback,highlanders,2019,,,,,,,,,,,,,,,,,,
Sam Gilbert,Wing,highlanders,2019,,,,,,,,,,,,,,,,,,
Saula Mau,,highlanders,2019,,,,,,,,,,,,,,,,,,
Scott Gregory,Fullback,highlanders,2019,,,,,,,,,,,,,,,,,,
Sean Withy,,highlanders,2019,,,,,,,,,,,,,,,,,,
Solomona Alaimalo,Fullback,highlanders,2019,,,,,,,,,,,,,,,,,,
Thomas Umaga-Jensen,Centre,highlanders,2019, 0 , 0 , 22 , 7 , 0 , 0 , 5 , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Vilimoni Koroi,Fullback,highlanders,2019,,,,,,,,,,,,,,,,,,
Alex Fidow,Prop,hurricanes,2019, 0 , 0 , 13 , 5 , 0 , 0 , 2 , 2 , 0 , 0 , 0 , 5 , 2 , 1 , 0 , 0 , 0 , 0 
Ardie Savea,Flanker 7,hurricanes,2019, 0 , 0 , 207 , 57 , 10 , 3 , 39 , 8 , 1 , 0 , 0 , 89 , 4 , 10 , 4 , 3 , 0 , 0 
Asafo Aumua,Hooker,hurricanes,2019, 0 , 0 , 109 , 20 , 5 , 3 , 5 , 4 , 0 , 0 , 0 , 37 , 8 , 2 , 8 , 1 , 0 , 0 
Ben May,Prop,hurricanes,2019, 0 , 0 , 9 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 10 , 1 , 0 , 0 , 0 , 0 , 0 
Blake Gibson,Openside Flanker,hurricanes,2019,,,,,,,,,,,,,,,,,,
Brayden Iose,Number 8,hurricanes,2019,,,,,,,,,,,,,,,,,,
Caleb Delaney,Lock 5,hurricanes,2019,,,,,,,,,,,,,,,,,,
Dane Coles,Hooker,hurricanes,2019, 10 , 2 , 54 , 19 , 7 , 1 , 9 , 2 , 1 , 0 , 0 , 28 , 0 , 4 , 4 , 0 , 0 , 0 
Devan Flanders,Lock,hurricanes,2019,,,,,,,,,,,,,,,,,,
Dominic Bird,Lock,hurricanes,2019,,,,,,,,,,,,,,,,,,
Du'Plessis Kirifi,Flanker 7,hurricanes,2019, 0 , 0 , 24 , 13 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 21 , 3 , 1 , 1 , 2 , 0 , 0 
Isaia Walker-Leawere,Lock,hurricanes,2019, 5 , 1 , 109 , 44 , 2 , 2 , 14 , 3 , 0 , 0 , 0 , 57 , 6 , 6 , 4 , 6 , 0 , 0 
Jacob Devery,Hooker,hurricanes,2019,,,,,,,,,,,,,,,,,,
James Blackwell,Lock,hurricanes,2019, 0 , 0 , 47 , 28 , 1 , 1 , 13 , 1 , 0 , 0 , 0 , 54 , 10 , 4 , 4 , 2 , 0 , 0 
James O'Reilly,Hooker,hurricanes,2019,,,,,,,,,,,,,,,,,,
Jared Proffit,Tighthead Prop,hurricanes,2019,,,,,,,,,,,,,,,,,,
Kianu Kereru-Symes,Hooker,hurricanes,2019,,,,,,,,,,,,,,,,,,
Pouri Rakete-Stones,Prop,hurricanes,2019,,,,,,,,,,,,,,,,,,
Raymond Tuputupu,Hooker,hurricanes,2019,,,,,,,,,,,,,,,,,,
Siua Maile,Hooker,hurricanes,2019,,,,,,,,,,,,,,,,,,
TK Howden,Blindside Flanker,hurricanes,2019,,,,,,,,,,,,,,,,,,
Tom Parsons,Lock,hurricanes,2019,,,,,,,,,,,,,,,,,,
Tyler Laubscher,Number 8,hurricanes,2019,,,,,,,,,,,,,,,,,,
Tyrel Lomax,Prop,hurricanes,2019,,,,,,,,,,,,,,,,,,
Xavier Numia,Prop,hurricanes,2019, 0 , 0 , 7 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
Aiden Morgan,Fly Half,hurricanes,2019,,,,,,,,,,,,,,,,,,
Bailyn Sullivan,Centre,hurricanes,2019,,,,,,,,,,,,,,,,,,
Billy Proctor,Centre,hurricanes,2019,,,,,,,,,,,,,,,,,,
Cameron Roigard,,hurricanes,2019,,,,,,,,,,,,,,,,,,
Jackson Garden-Bachop,Fly half,hurricanes,2019, 9 , 0 , 15 , 4 , 3 , 0 , 25 , 1 , 13 , 3 , 1 , 6 , 0 , 0 , 1 , 0 , 0 , 0 
Jamie Booth,Scrum half,hurricanes,2019,,,,,,,,,,,,,,,,,,
Jordie Barrett,Fullback,hurricanes,2019, 39 , 2 , 179 , 40 , 13 , 3 , 46 , 10 , 35 , 4 , 7 , 34 , 5 , 3 , 6 , 4 , 1 , 0 
Josh Moorby,Fullback,hurricanes,2019,,,,,,,,,,,,,,,,,,
Julian Savea,Centre 12,hurricanes,2019,,,,,,,,,,,,,,,,,,
Logan Henry,Scrum Half,hurricanes,2019,,,,,,,,,,,,,,,,,,
Pepesana Patafilo,Centre,hurricanes,2019,,,,,,,,,,,,,,,,,,
Peter Umaga-Jensen,Centre 12,hurricanes,2019, 10 , 2 , 122 , 21 , 6 , 2 , 10 , 1 , 1 , 0 , 0 , 15 , 7 , 1 , 2 , 0 , 0 , 0 
Richard Judd,Scrum half,hurricanes,2019, 0 , 0 , 1 , 1 , 0 , 0 , 44 , 0 , 2 , 0 , 0 , 6 , 1 , 1 , 0 , 0 , 0 , 0 
Riley Higgins,Centre 13,hurricanes,2019,,,,,,,,,,,,,,,,,,
Ruben Love,,hurricanes,2019,,,,,,,,,,,,,,,,,,
Salesi Rayasi,Wing,hurricanes,2019, 10 , 2 , 168 , 28 , 9 , 3 , 5 , 3 , 2 , 0 , 0 , 15 , 4 , 0 , 4 , 2 , 1 , 0 
TJ Perenara,Scrum half,hurricanes,2019, 10 , 2 , 100 , 20 , 8 , 3 , 376 , 7 , 27 , 0 , 0 , 36 , 5 , 4 , 9 , 1 , 0 , 0 
Teihorangi Walden,Centre 12,hurricanes,2019,,,,,,,,,,,,,,,,,,
Wes Goosen,Right Wing,hurricanes,2019, 10 , 2 , 120 , 19 , 3 , 3 , 6 , 4 , 5 , 0 , 0 , 28 , 2 , 0 , 4 , 1 , 0 , 0 
Dany Priso,Prop,la-rochelle,2019, 5 , 1 , 80 , 25 , 1 , 2 , 7 , 2 , 0 , 0 , 0 , 25 , 5 , 0 , 2 , 11 , 1 , 0 
Facundo Bosch,Hooker,la-rochelle,2019, 0 , 0 , 5 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 19 , 0 , 0 , 1 , 1 , 0 , 0 
Gregory Alldritt,Flanker 7,la-rochelle,2019, 0 , 0 , 158 , 46 , 6 , 2 , 9 , 4 , 0 , 0 , 0 , 37 , 4 , 0 , 3 , 3 , 0 , 0 
Guram Papidze,Prop,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Leo Aouf,Prop,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Mathieu Tanguy,Lock,la-rochelle,2019, 0 , 0 , 42 , 23 , 2 , 0 , 4 , 1 , 0 , 0 , 0 , 34 , 6 , 0 , 3 , 1 , 0 , 0 
Matthias Haddad,Openside flanker,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Paul Boudehent,Openside Flanker,la-rochelle,2019, 0 , 0 , 13 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 22 , 1 , 0 , 0 , 0 , 0 , 0 
Pierre Bourgarit,Hooker,la-rochelle,2019, 0 , 0 , 36 , 16 , 1 , 1 , 2 , 0 , 0 , 0 , 0 , 14 , 3 , 0 , 2 , 3 , 0 , 1 
Ramiro Herrera,Prop,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Reda Wardi,Prop,la-rochelle,2019, 0 , 0 , 16 , 16 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 0 , 0 , 0 , 2 , 0 , 0 
Remi Bourdeau,Flanker 6,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Remi Picquette,Lock 5,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Romain Sazy,Lock,la-rochelle,2019, 0 , 0 , 65 , 18 , 1 , 1 , 6 , 2 , 0 , 0 , 0 , 22 , 1 , 0 , 2 , 2 , 0 , 0 
Samuel Lagrange,Hooker,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Thomas Lavault,Lock,la-rochelle,2019, 0 , 0 , 11 , 9 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 17 , 1 , 1 , 0 , 1 , 0 , 0 
Uini Atonio,Prop,la-rochelle,2019, 5 , 1 , 72 , 13 , 1 , 1 , 5 , 1 , 0 , 0 , 0 , 6 , 3 , 0 , 0 , 3 , 0 , 0 
Victor Vito,Number 8,la-rochelle,2019, 0 , 0 , 89 , 35 , 2 , 1 , 7 , 1 , 0 , 0 , 0 , 28 , 1 , 3 , 5 , 1 , 0 , 0 
Wian Liebenberg,Flanker 7,la-rochelle,2019, 0 , 0 , 30 , 10 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 25 , 3 , 3 , 2 , 2 , 0 , 0 
Will Skelton,Lock,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Arthur Retiere,Scrum half,la-rochelle,2019, 0 , 0 , 98 , 23 , 9 , 6 , 23 , 7 , 2 , 0 , 0 , 18 , 4 , 4 , 2 , 0 , 0 , 0 
Brice Dulin,Fullback,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Dillyn Leyds,Fullback,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Eneriko Buliruarua,Wing,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Guillaume Lagahe,Fullback,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Ihaia West,Fly half,la-rochelle,2019, 11 , 0 , 62 , 6 , 1 , 1 , 42 , 1 , 15 , 1 , 3 , 5 , 9 , 0 , 5 , 0 , 0 , 0 
Jeremy Sinzelle,Fly half,la-rochelle,2019, 5 , 1 , 34 , 19 , 3 , 0 , 8 , 3 , 2 , 0 , 0 , 17 , 2 , 1 , 3 , 2 , 0 , 0 
Joel Sclavi,,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Jonathan Danty,Centre,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Jules Favre,Centre 12,la-rochelle,2019, 5 , 1 , 7 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13 , 0 , 0 , 0 , 0 , 0 , 0 
Jules Lebail,Scrum half,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Jules Plisson,Fly half,la-rochelle,2019, 14 , 0 , 16 , 3 , 0 , 0 , 12 , 0 , 9 , 1 , 4 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Levani Botia,Centre,la-rochelle,2019, 7 , 1 , 91 , 26 , 6 , 6 , 10 , 6 , 2 , 1 , 0 , 25 , 8 , 1 , 6 , 3 , 0 , 0 
Martin Alonso-Munoz,Fullback,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Pierre Boudehent,Centre,la-rochelle,2019, 0 , 0 , 40 , 4 , 1 , 0 , 1 , 1 , 0 , 0 , 0 , 5 , 0 , 1 , 2 , 0 , 0 , 0 
Pierre Popelin,Fullback,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Raymond Rhule,Fullback,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Simone Rossi,Wing,la-rochelle,2019,,,,,,,,,,,,,,,,,,
Tawera Kerr-Barlow,Scrum half,la-rochelle,2019, 0 , 0 , 18 , 8 , 0 , 0 , 147 , 3 , 8 , 0 , 0 , 8 , 2 , 2 , 2 , 0 , 0 , 0 
Thomas Berjon,Scrum half,la-rochelle,2019, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Calum Green,Lock,leicester,2019, 0 , 0 , 8 , 19 , 0 , 1 , 8 , 0 , 0 , 0 , 0 , 82 , 5 , 3 , 4 , 2 , 0 , 0 
Charlie Clare,Hooker,leicester,2019, 0 , 0 , -1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Dan Cole,Prop,leicester,2019, 0 , 0 , 83 , 25 , 2 , 2 , 7 , 0 , 0 , 0 , 0 , 68 , 4 , 2 , 2 , 4 , 0 , 0 
Eli Snyman,Lock,leicester,2019,,,,,,,,,,,,,,,,,,
Ellis Genge,Prop,leicester,2019, 0 , 0 , 165 , 50 , 5 , 2 , 13 , 7 , 0 , 0 , 0 , 28 , 6 , 1 , 2 , 3 , 0 , 0 
Francois van Wyk,Prop,leicester,2019,,,,,,,,,,,,,,,,,,
Hanro Liebenberg,Number 8,leicester,2019, 0 , 0 , 45 , 27 , 1 , 0 , 8 , 0 , 1 , 0 , 0 , 36 , 1 , 3 , 1 , 4 , 0 , 0 
Harry Wells,Lock,leicester,2019, 0 , 0 , 23 , 41 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 58 , 3 , 4 , 2 , 4 , 0 , 0 
Jacobus Van Tonder,Flanker 6,leicester,2019,,,,,,,,,,,,,,,,,,
Jasper Wiese,Number 8,leicester,2019,,,,,,,,,,,,,,,,,,
Jean-Baptiste Poux,Prop,leicester,2019,,,,,,,,,,,,,,,,,,
Joe Heyes,Tighthead Prop,leicester,2019, 0 , 0 , 30 , 20 , 0 , 1 , 4 , 1 , 1 , 0 , 0 , 35 , 0 , 1 , 1 , 3 , 0 , 0 
Juan Pablo Orlandi,Prop,leicester,2019,,,,,,,,,,,,,,,,,,
Julian Montoya,Hooker,leicester,2019,,,,,,,,,,,,,,,,,,
Nephi Leatigaga,Prop,leicester,2019, 0 , 0 , 26 , 11 , 2 , 0 , 7 , 0 , 0 , 0 , 0 , 11 , 0 , 1 , 0 , 2 , 0 , 0 
Nic Dolly,Lock,leicester,2019,,,,,,,,,,,,,,,,,,
Oliver Chessum,Blindside flanker,leicester,2019,,,,,,,,,,,,,,,,,,
Olly Robinson,Flanker 7,leicester,2019,,,,,,,,,,,,,,,,,,
Sean Jansen,Number 8,leicester,2019,,,,,,,,,,,,,,,,,,
Tommy Reffell,Flanker 7,leicester,2019, 0 , 0 , 14 , 8 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 48 , 2 , 2 , 1 , 0 , 0 , 0 
Aurelien Ricart,,leicester,2019,,,,,,,,,,,,,,,,,,
Ben Youngs,Scrum half,leicester,2019, 0 , 0 , 1 , 2 , 0 , 0 , 159 , 0 , 29 , 0 , 0 , 12 , 4 , 1 , 4 , 0 , 0 , 0 
Bryce Hegarty,Fullback,leicester,2019,,,,,,,,,,,,,,,,,,
Cameron Henderson,,leicester,2019,,,,,,,,,,,,,,,,,,
Chris Ashton,Wing,leicester,2019,,,,,,,,,,,,,,,,,,
Dan Kelly,Centre 13,leicester,2019,,,,,,,,,,,,,,,,,,
Freddie Burns,Fly Half,leicester,2019,,,,,,,,,,,,,,,,,,
Freddie Steward,Wing,leicester,2019, 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
George Ford,Fly half,leicester,2019, 60 , 0 , 80 , 16 , 7 , 0 , 119 , 5 , 53 , 9 , 14 , 50 , 7 , 1 , 3 , 1 , 0 , 0 
George Martin,,leicester,2019,,,,,,,,,,,,,,,,,,
