,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Jordan Petaia,Wing,australia,2020, 0 , 0 , 151 , 33 , 6 , 1 , 17 , 8 , 4 , 0 , 0 , 22 , 3 , 2 , 7 , 1 , 0 , 0 
Lachlan Lonergan,,australia,2020,,,,,,,,,,,,,,,,,,
Lalakai Foketi,Centre,australia,2020,,,,,,,,,,,,,,,,,,
Len Ikitau,Centre,australia,2020,,,,,,,,,,,,,,,,,,
Marika Koroibete,Wing,australia,2020, 10 , 2 , 218 , 51 , 8 , 3 , 17 , 5 , 1 , 0 , 0 , 25 , 12 , 0 , 10 , 4 , 1 , 0 
Nic White,Scrum half,australia,2020, 0 , 0 , 51 , 27 , 3 , 2 , 344 , 5 , 31 , 0 , 0 , 48 , 12 , 5 , 11 , 3 , 0 , 0 
Nick Frost,,australia,2020,,,,,,,,,,,,,,,,,,
Noah Lolesio,,australia,2020, 5 , 1 , 32 , 8 , 1 , 0 , 9 , 0 , 6 , 0 , 0 , 2 , 3 , 0 , 1 , 1 , 0 , 0 
Quade Cooper,Fly half,australia,2020,,,,,,,,,,,,,,,,,,
Reece Hodge,Fullback,australia,2020, 40 , 0 , 58 , 30 , 0 , 0 , 27 , 1 , 13 , 2 , 12 , 29 , 2 , 1 , 7 , 0 , 0 , 0 
Samu Kerevi,Centre,australia,2020,,,,,,,,,,,,,,,,,,
Suliasi Vunivalu,Right Wing,australia,2020,,,,,,,,,,,,,,,,,,
Tate McDermott,Scrum half,australia,2020, 0 , 0 , 7 , 5 , 0 , 0 , 40 , 2 , 1 , 0 , 0 , 5 , 3 , 0 , 0 , 0 , 0 , 0 
Thomas Banks,Fullback,australia,2020, 0 , 0 , 89 , 46 , 3 , 0 , 34 , 2 , 8 , 0 , 0 , 8 , 2 , 0 , 7 , 1 , 0 , 0 
Tom Wright,Centre,australia,2020, 5 , 1 , 77 , 15 , 5 , 3 , 7 , 3 , 4 , 0 , 0 , 5 , 1 , 0 , 3 , 0 , 0 , 0 
Albert Tuisue,Lock,fiji,2020, 0 , 0 , 13 , 11 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 7 , 0 , 2 , 0 , 1 , 0 , 0 
Alex Rogers,Prop,fiji,2020,,,,,,,,,,,,,,,,,,
Api Ratuniyarawa,Lock,fiji,2020,,,,,,,,,,,,,,,,,,
Donncha O'Callaghan,Lock,fiji,2020,,,,,,,,,,,,,,,,,,
Eroni Mawi,Prop,fiji,2020,,,,,,,,,,,,,,,,,,
Jacob Rowan,Flanker 7,fiji,2020,,,,,,,,,,,,,,,,,,
Johnny Dyer,Blindside Flanker,fiji,2020, 5 , 1 , 2 , 8 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 6 , 2 , 1 , 0 , 0 , 0 , 0 
Julian Salvi,Flanker 7,fiji,2020,,,,,,,,,,,,,,,,,,
Kitione Kamikamica,Lock,fiji,2020,,,,,,,,,,,,,,,,,,
Leone Nakarawa,Lock,fiji,2020,,,,,,,,,,,,,,,,,,
Mesulame Dolokoto,Hooker,fiji,2020,,,,,,,,,,,,,,,,,,
Paul Doran-Jones,Prop,fiji,2020,,,,,,,,,,,,,,,,,,
Peceli Yato,Number 8,fiji,2020,,,,,,,,,,,,,,,,,,
Peni Ravai,Prop,fiji,2020, 0 , 0 , 4 , 5 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 
Samuel Matavesi,Hooker,fiji,2020, 0 , 0 , 8 , 4 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 3 , 0 , 1 , 1 , 0 , 0 , 0 
Scott Lawson,Hooker,fiji,2020,,,,,,,,,,,,,,,,,,
Temo Mayanavanua,Lock,fiji,2020, 0 , 0 , 8 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 2 , 1 , 0 , 0 
Tevita Ratuva,Flanker 6,fiji,2020, 0 , 0 , 6 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 1 , 2 , 1 , 0 , 0 
Thomas Waldrom,Number 8,fiji,2020,,,,,,,,,,,,,,,,,,
Viliame Mata,Number 8,fiji,2020,,,,,,,,,,,,,,,,,,
Aminiasi Tuimaba,Fullback,fiji,2020,,,,,,,,,,,,,,,,,,
Apisai Naqalevu,Centre,fiji,2020,,,,,,,,,,,,,,,,,,
Ben Volavola,Fly half,fiji,2020, 8 , 0 , 0 , 2 , 0 , 0 , 8 , 1 , 9 , 4 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Eneriko Buliruarua,Wing,fiji,2020,,,,,,,,,,,,,,,,,,
Eroni Sau,Wing,fiji,2020,,,,,,,,,,,,,,,,,,
Frank Lomani,Scrum half,fiji,2020, 0 , 0 , -4 , 2 , 0 , 0 , 59 , 0 , 5 , 0 , 0 , 3 , 2 , 0 , 2 , 1 , 0 , 0 
Haereiti Hetet,,fiji,2020, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 
Josua Tuisova,Wing,fiji,2020, 5 , 1 , 44 , 10 , 4 , 1 , 2 , 3 , 1 , 0 , 0 , 5 , 0 , 1 , 5 , 1 , 0 , 0 
Kini Murimurivalu,Fullback,fiji,2020, 0 , 0 , 8 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Lee-Roy Atalifo,,fiji,2020,,,,,,,,,,,,,,,,,,
Levani Botia,Centre,fiji,2020, 0 , 0 , 7 , 6 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 12 , 0 , 0 , 1 , 1 , 0 , 0 
Manasa Mataele,Wing,fiji,2020,,,,,,,,,,,,,,,,,,
Martial Lagain,,fiji,2020,,,,,,,,,,,,,,,,,,
MasivesiDakuwaqa,,fiji,2020,,,,,,,,,,,,,,,,,,
Mesake Doge,,fiji,2020, 0 , 0 , 0 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Mesulame Kunavula,,fiji,2020, 5 , 1 , 21 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 2 , 1 , 3 , 0 , 0 
Moses Sorovi,Scrum Half,fiji,2020,,,,,,,,,,,,,,,,,,
Nemani Nadolo,Left Wing,fiji,2020, 15 , 3 , 31 , 6 , 2 , 1 , 3 , 1 , 4 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 
Neville Edwards,Wing,fiji,2020,,,,,,,,,,,,,,,,,,
Nikola Matawalu,Left Wing,england,2020,,,,,,,,,,,,,,,,,,
Onisi Ratave,Right Wing,fiji,2020,,,,,,,,,,,,,,,,,,
Peniami Narisia,Centre,fiji,2020,,,,,,,,,,,,,,,,,,
Setariki Tuicuvu,Fullback,fiji,2020,,,,,,,,,,,,,,,,,,
Simione Kuruvoli,Scrum Half,fiji,2020, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Teti Tela,Fly half,fiji,2020,,,,,,,,,,,,,,,,,,
Vilimoni Botitu,Inside centre,fiji,2020,,,,,,,,,,,,,,,,,,
Vinaya Habosi,Left Wing,fiji,2020,,,,,,,,,,,,,,,,,,
Waisea Nayacalevu,Centre,fiji,2020, 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Zuriel Togiatama,,fiji,2020,,,,,,,,,,,,,,,,,,
Beka Gigashvili,Hooker,georgia,2020, 0 , 0 , 5 , 10 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 21 , 1 , 0 , 0 , 5 , 0 , 0 
Giorgi Tsutskiridze,Blindside flanker,georgia,2020,,,,,,,,,,,,,,,,,,
Guram Gogichashvili,Prop,georgia,2020, 0 , 0 , 2 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 6 , 4 , 0 , 2 , 6 , 0 , 0 
Lasha Jaiani,Lock 4,georgia,2020, 0 , 0 , 9 , 11 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 40 , 0 , 0 , 1 , 4 , 0 , 0 
Lasha Lomidze,Flanker 6,georgia,2020,,,,,,,,,,,,,,,,,,
Mikheil Nariashvili,Prop,georgia,2020, 0 , 0 , 4 , 10 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 17 , 0 , 1 , 3 , 7 , 0 , 0 
Nikoloz Khatiashvili,Prop,georgia,2020,,,,,,,,,,,,,,,,,,
Nodar Tcheishvili,Lock,georgia,2020, 0 , 0 , -1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 2 , 0 , 0 , 0 
Otar Giorgadze,Flanker 7,georgia,2020, 0 , 0 , 18 , 17 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 5 , 0 , 3 , 2 , 0 , 0 
Sandro Mamamtavrishvili,Openside flanker,georgia,2020,,,,,,,,,,,,,,,,,,
Shalva Mamukashvili,Hooker,georgia,2020, 0 , 0 , 6 , 9 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 30 , 3 , 0 , 4 , 6 , 0 , 0 
Tornike Jalagonia,Number 8,georgia,2020, 0 , 0 , 34 , 12 , 5 , 1 , 7 , 0 , 0 , 0 , 0 , 36 , 1 , 2 , 4 , 1 , 0 , 0 
Akaki Tabutsadze,Right Wing,georgia,2020, 0 , 0 , 17 , 13 , 2 , 0 , 7 , 3 , 4 , 0 , 0 , 23 , 5 , 3 , 9 , 0 , 0 , 0 
Davit Meskhi,,georgia,2020,,,,,,,,,,,,,,,,,,
Deme Tapladze,Fullback,georgia,2020, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Gela Aprasidze,Scrum half,georgia,2020, 0 , 0 , 6 , 4 , 0 , 0 , 74 , 3 , 13 , 0 , 0 , 8 , 2 , 0 , 1 , 0 , 0 , 0 
Giorgi Babunashvili,Fly Half,georgia,2020,,,,,,,,,,,,,,,,,,
Giorgi Chkoidze,,georgia,2020, 0 , 0 , 4 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 1 , 2 , 2 , 2 , 0 , 0 
Giorgi Javakhia,Fullback,georgia,2020, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 0 
Grigor Kerdikoshvili,Fullback,georgia,2020, 0 , 0 , 9 , 10 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 12 , 2 , 0 , 0 , 0 , 0 , 0 
Lasha Khmaladze,Fly half,georgia,2020, 0 , 0 , 21 , 10 , 2 , 1 , 8 , 2 , 12 , 0 , 0 , 4 , 1 , 1 , 7 , 0 , 0 , 0 
Luka Japaridze,,georgia,2020,,,,,,,,,,,,,,,,,,
Luka Nioradze,Fullback,georgia,2020,,,,,,,,,,,,,,,,,,
Merab Sharikadze,Centre 12,georgia,2020,,,,,,,,,,,,,,,,,,
Miriani Modebadze,Wing,georgia,2020,,,,,,,,,,,,,,,,,,
Niko Aptsiauri,Fullback,georgia,2020,,,,,,,,,,,,,,,,,,
Tedo Abzhandadze,Fly half,georgia,2020, 14 , 0 , 5 , 9 , 0 , 0 , 44 , 0 , 13 , 4 , 2 , 32 , 6 , 1 , 6 , 0 , 0 , 0 
Tornike Kakhoidze,Fullback,georgia,2020,,,,,,,,,,,,,,,,,,
Vano Karkadze,,georgia,2020,,,,,,,,,,,,,,,,,,
Vasil Lobzhanidze,Scrum half,georgia,2020, 0 , 0 , 21 , 6 , 1 , 0 , 96 , 0 , 24 , 0 , 0 , 16 , 4 , 0 , 6 , 1 , 0 , 0 
Alex Dombrandt,Blindside Flanker,england,2020,,,,,,,,,,,,,,,,,,
Alfie Barbeary,Blindside Flanker,england,2020,,,,,,,,,,,,,,,,,,
Bevan Rodd,Prop,england,2020,,,,,,,,,,,,,,,,,,
Billy Vunipola,Number 8,england,2020, 0 , 0 , 75 , 62 , 2 , 0 , 24 , 4 , 0 , 0 , 0 , 53 , 7 , 4 , 4 , 2 , 0 , 0 
Charlie Ewels,Lock,england,2020, 0 , 0 , 18 , 11 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 20 , 3 , 1 , 4 , 1 , 0 , 0 
Courtney Lawes,Flanker 6,england,2020, 0 , 0 , 44 , 24 , 2 , 0 , 2 , 1 , 0 , 0 , 0 , 47 , 3 , 2 , 4 , 2 , 0 , 0 
Ellis Genge,Prop,england,2020, 5 , 1 , 35 , 28 , 1 , 0 , 4 , 2 , 0 , 0 , 0 , 32 , 6 , 0 , 2 , 4 , 1 , 0 
Jack Willis,Number 8,england,2020, 5 , 1 , 16 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 2 , 2 , 1 , 0 , 0 , 0 
Jamie Blamire,Hooker,england,2020,,,,,,,,,,,,,,,,,,
Jamie George,Hooker,england,2020, 20 , 4 , 47 , 37 , 0 , 0 , 14 , 1 , 1 , 0 , 0 , 72 , 8 , 0 , 8 , 0 , 0 , 0 
Joe Heyes,Tighthead Prop,england,2020,,,,,,,,,,,,,,,,,,
Joe Marler,Prop,england,2020, 0 , 0 , 30 , 19 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 27 , 3 , 2 , 0 , 1 , 0 , 0 
Jonny Hill,Lock,england,2020, 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 18 , 2 , 1 , 2 , 0 , 1 , 0 
Kyle Sinckler,Tighthead Prop,england,2020, 0 , 0 , 53 , 47 , 3 , 0 , 24 , 3 , 0 , 0 , 0 , 84 , 7 , 2 , 5 , 4 , 0 , 0 
Lewis Ludlam,Openside Flanker,england,2020, 0 , 0 , 9 , 5 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 15 , 2 , 0 , 1 , 1 , 0 , 0 
Luke Cowan-Dickie,Hooker,england,2020, 10 , 2 , 26 , 11 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 32 , 2 , 2 , 1 , 2 , 0 , 0 
Mako Vunipola,Prop,england,2020, 5 , 1 , 15 , 20 , 2 , 0 , 6 , 0 , 0 , 0 , 0 , 34 , 1 , 0 , 1 , 3 , 0 , 0 
Maro Itoje,Lock 4,england,2020, 0 , 0 , 55 , 34 , 0 , 2 , 15 , 0 , 0 , 0 , 0 , 123 , 6 , 15 , 5 , 13 , 0 , 0 
Nic Dolly,Lock,england,2020,,,,,,,,,,,,,,,,,,
Nick Isiekwe,Lock,england,2020,,,,,,,,,,,,,,,,,,
Oliver Chessum,Blindside flanker,england,2020,,,,,,,,,,,,,,,,,,
Sam Simmonds,Number 8,england,2020,,,,,,,,,,,,,,,,,,
Sam Underhill,Flanker 7,england,2020, 0 , 0 , 48 , 26 , 2 , 2 , 7 , 2 , 0 , 0 , 0 , 88 , 13 , 9 , 2 , 5 , 0 , 0 
Tom Curry,Flanker 7,england,2020, 5 , 1 , 113 , 69 , 3 , 1 , 20 , 3 , 1 , 0 , 0 , 114 , 5 , 5 , 6 , 2 , 0 , 0 
Will Stuart,Tighthead Prop,england,2020, 0 , 0 , 17 , 12 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 20 , 0 , 0 , 1 , 4 , 0 , 0 
Adam Radwan,Left Wing,england,2020,,,,,,,,,,,,,,,,,,
Ben Youngs,Scrum half,england,2020, 10 , 2 , 98 , 21 , 6 , 4 , 443 , 8 , 97 , 0 , 0 , 20 , 10 , 2 , 9 , 0 , 0 , 0 
Danny Care,Scrum half,england,2020,,,,,,,,,,,,,,,,,,
Elliot Daly,Centre,england,2020, 18 , 3 , 97 , 44 , 3 , 2 , 37 , 4 , 35 , 0 , 1 , 29 , 10 , 1 , 13 , 3 , 0 , 0 
Freddie Steward,Wing,england,2020,,,,,,,,,,,,,,,,,,
George Ford,Fly half,england,2020, 8 , 1 , 65 , 24 , 8 , 1 , 136 , 3 , 84 , 0 , 1 , 27 , 7 , 0 , 9 , 3 , 0 , 0 
George Furbank,Fullback,england,2020, 0 , 0 , 8 , 10 , 1 , 0 , 4 , 0 , 12 , 0 , 0 , 8 , 2 , 1 , 3 , 0 , 0 , 0 
Guy Porter,,england,2020,,,,,,,,,,,,,,,,,,
Harry Randall,Scrum half,england,2020,,,,,,,,,,,,,,,,,,
Henry Arundell,Fullback,england,2020,,,,,,,,,,,,,,,,,,
Henry Slade,Centre,england,2020, 10 , 2 , 77 , 41 , 4 , 2 , 26 , 3 , 14 , 0 , 0 , 26 , 7 , 0 , 8 , 3 , 0 , 0 
Jack Nowell,Wing,england,2020,,,,,,,,,,,,,,,,,,
Jack Van Poortvliet,,england,2020,,,,,,,,,,,,,,,,,,
Joe Cokanasiga,Wing,england,2020,,,,,,,,,,,,,,,,,,
Joe Marchant,Centre,england,2020, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 1 , 1 , 0 , 0 , 0 
Joel Conlon,Left Wing,england,2020,,,,,,,,,,,,,,,,,,
Luke Northmore,Centre 13,england,2020,,,,,,,,,,,,,,,,,,
Manu Tuilagi,Centre 13,england,2020, 5 , 1 , 64 , 20 , 2 , 2 , 5 , 0 , 0 , 0 , 0 , 21 , 4 , 0 , 1 , 3 , 0 , 1 
Marcus Smith,Fly half,england,2020,,,,,,,,,,,,,,,,,,
Mark Atkinson,Centre 12,england,2020,,,,,,,,,,,,,,,,,,
Max Malins,Fly half,england,2020, 0 , 0 , 22 , 10 , 1 , 0 , 4 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 
Ollie Hassell-Collins,Wing,england,2020,,,,,,,,,,,,,,,,,,
Orlando Bailey,Fly Half,england,2020,,,,,,,,,,,,,,,,,,
Owen Farrell,Fly Half,england,2020, 94 , 0 , 71 , 31 , 10 , 2 , 112 , 9 , 46 , 20 , 18 , 74 , 23 , 3 , 7 , 7 , 0 , 0 
Rafi Quirke,Scrum Half,england,2020,,,,,,,,,,,,,,,,,,
Tommy Freeman,Fullback,england,2020,,,,,,,,,,,,,,,,,,
Will Joseph,Fullback,england,2020,,,,,,,,,,,,,,,,,,
Asaeli Ai Valu,Prop,japan,2020,,,,,,,,,,,,,,,,,,
Atsushi Sakate,Hooker,japan,2020,,,,,,,,,,,,,,,,,,
Ben Gunter,Flanker 6,japan,2020,,,,,,,,,,,,,,,,,,
Craig Millar,Prop,japan,2020,,,,,,,,,,,,,,,,,,
Jack Cornelsen,Lock 4,japan,2020,,,,,,,,,,,,,,,,,,
Jiwon Koo,Prop,japan,2020,,,,,,,,,,,,,,,,,,
Kazuki Himeno,Flanker 7,japan,2020,,,,,,,,,,,,,,,,,,
Keita Inagaki,Prop,japan,2020,,,,,,,,,,,,,,,,,,
Michael Leitch,Number 8,japan,2020,,,,,,,,,,,,,,,,,,
Sanaila Waqa,Lock 5,japan,2020,,,,,,,,,,,,,,,,,,
Shinnosuke Kakinaga,Tighthead Prop,japan,2020,,,,,,,,,,,,,,,,,,
Shota Horie,Hooker,japan,2020,,,,,,,,,,,,,,,,,,
Takeshi Hino,Hooker,japan,2020,,,,,,,,,,,,,,,,,,
Wimpie van der Walt,Lock,japan,2020,,,,,,,,,,,,,,,,,,
Daiki Nakajima,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Dylan Riley,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Faulua Makisi,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Gerhard van den Heever,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Kaito Shigeno,Scrum half,japan,2020,,,,,,,,,,,,,,,,,,
Kanji Shimokawa,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Kotaro Matsushima,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Lee Seung-Shin,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Lua Makisi ,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Naoto Saito,,japan,2020,,,,,,,,,,,,,,,,,,
Ryohei Yamanaka,Fly half,japan,2020,,,,,,,,,,,,,,,,,,
Ryoto Nakamura,Centre,japan,2020,,,,,,,,,,,,,,,,,,
Ryuga Hashimoto,,japan,2020,,,,,,,,,,,,,,,,,,
Shane Gates,Centre,japan,2020,,,,,,,,,,,,,,,,,,
Shogo Nakano,,japan,2020,,,,,,,,,,,,,,,,,,
Shuhei Takeuchi,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Siosaia Fifita,,japan,2020,,,,,,,,,,,,,,,,,,
Taichi Takahashi,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Takayasu Tsuji,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Takuya Yamasawa,Fly half,japan,2020,,,,,,,,,,,,,,,,,,
Tevita Tatafu,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Warner Dearns,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Yu Tamura,Fly half,japan,2020,,,,,,,,,,,,,,,,,,
Yukio Morikawa,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Yusuke Kizu,Fullback,japan,2020,,,,,,,,,,,,,,,,,,
Yutaka Nagare,Scrum half,japan,2020,,,,,,,,,,,,,,,,,,
Agustin Creevy, Hooker,argentina,2020,,,,,,,,,,,,,,,,,,
Eduardo Bello,Prop,argentina,2020,,,,,,,,,,,,,,,,,,
Facundo Isa,Flanker 6,argentina,2020, 0 , 0 , 12 , 12 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 34 , 5 , 3 , 3 , 1 , 0 , 0 
Francisco Gomez Kodela,Prop,argentina,2020, 0 , 0 , 10 , 12 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 26 , 6 , 2 , 0 , 3 , 0 , 0 
Guido Petti Pagadizaval,Lock,argentina,2020, 0 , 0 , 13 , 19 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 34 , 0 , 5 , 3 , 1 , 0 , 0 
Julian Montoya,Hooker,argentina,2020, 0 , 0 , 7 , 6 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 53 , 2 , 5 , 4 , 3 , 1 , 0 
Marcos Kremer,Flanker 6,argentina,2020, 0 , 0 , 28 , 27 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 69 , 7 , 3 , 2 , 9 , 1 , 0 
Matias Alemanno,Lock,argentina,2020, 0 , 0 , 13 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 45 , 3 , 0 , 4 , 1 , 0 , 0 
Mayco Vivas,Prop,argentina,2020, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 21 , 5 , 0 , 0 , 5 , 0 , 0 
Nahuel Tetaz Chaparro,Prop,argentina,2020, 0 , 0 , 4 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 24 , 1 , 0 , 2 , 7 , 0 , 0 
Pablo Matera,Blindside Flanker,argentina,2020, 0 , 0 , 22 , 13 , 3 , 0 , 9 , 3 , 2 , 0 , 0 , 34 , 4 , 4 , 2 , 3 , 0 , 0 
Rodrigo Bruni,Number 8,argentina,2020, 0 , 0 , 11 , 9 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 22 , 0 , 0 , 2 , 2 , 0 , 0 
Santiago Socino,Hooker,argentina,2020, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 2 , 0 , 1 , 0 , 0 , 0 
Tomas Lavanini,Lock,argentina,2020,,,,,,,,,,,,,,,,,,
Alexander Todua,Wing,argentina,2020,,,,,,,,,,,,,,,,,,
Bautista Delguy,Wing,argentina,2020, 5 , 1 , 61 , 16 , 8 , 1 , 8 , 2 , 2 , 0 , 0 , 12 , 5 , 1 , 2 , 0 , 0 , 0 
Benjamin Urdapilleta,Fly half,argentina,2020,,,,,,,,,,,,,,,,,,
Domingo Miotti,Fly half,argentina,2020, 8 , 0 , 4 , 2 , 1 , 0 , 3 , 0 , 4 , 1 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 
Emiliano Boffelli,Wing,argentina,2020, 0 , 0 , 13 , 6 , 0 , 0 , 7 , 1 , 5 , 0 , 0 , 5 , 1 , 0 , 4 , 2 , 0 , 0 
Felipe Ezcurra,Centre,argentina,2020, 0 , 0 , 47 , 7 , 1 , 2 , 59 , 1 , 11 , 0 , 0 , 32 , 3 , 1 , 0 , 2 , 0 , 0 
Gonzalo Bertranou,Scrum half,argentina,2020, 0 , 0 , 2 , 3 , 0 , 0 , 63 , 0 , 12 , 0 , 0 , 13 , 5 , 1 , 0 , 0 , 0 , 0 
Ignacio Ruiz,,argentina,2020,,,,,,,,,,,,,,,,,,
Jeronimo De La Fuente,Centre,argentina,2020, 0 , 0 , 7 , 5 , 1 , 0 , 7 , 0 , 1 , 0 , 0 , 21 , 3 , 1 , 2 , 0 , 0 , 0 
Joel Sclavi,,argentina,2020,,,,,,,,,,,,,,,,,,
Juan Cruz Mallia,Centre,argentina,2020, 0 , 0 , -1 , 3 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 12 , 1 , 0 , 0 , 0 , 0 , 0 
Juan Imhoff,Wing,argentina,2020, 0 , 0 , 15 , 6 , 2 , 0 , 3 , 1 , 1 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 
Juan Martin Gonzalez,,argentina,2020,,,,,,,,,,,,,,,,,,
Lautaro Bazan Velez,Scrum half,argentina,2020,,,,,,,,,,,,,,,,,,
Lucio Cinti,,argentina,2020,,,,,,,,,,,,,,,,,,
Matias Moroni,Centre,argentina,2020,,,,,,,,,,,,,,,,,,
Matias Orlando,Centre,argentina,2020, 0 , 0 , 10 , 10 , 0 , 0 , 6 , 2 , 0 , 0 , 0 , 21 , 3 , 2 , 5 , 3 , 0 , 0 
Nicolas Sanchez,Fly half,argentina,2020, 43 , 1 , 11 , 7 , 2 , 0 , 38 , 2 , 38 , 1 , 12 , 21 , 3 , 0 , 5 , 1 , 0 , 0 
Pedro Rubiolo,Fullback,argentina,2020,,,,,,,,,,,,,,,,,,
Santiago Carreras,Centre,argentina,2020, 0 , 0 , 31 , 23 , 3 , 0 , 11 , 2 , 16 , 0 , 0 , 6 , 6 , 0 , 4 , 1 , 0 , 0 
Santiago Cordero,Wing,argentina,2020, 0 , 0 , 22 , 5 , 1 , 1 , 4 , 2 , 1 , 0 , 0 , 8 , 3 , 0 , 2 , 0 , 0 , 0 
Santiago Grondona,,argentina,2020, 0 , 0 , 4 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 20 , 2 , 1 , 0 , 0 , 0 , 0 
Tomas Albornoz,,argentina,2020,,,,,,,,,,,,,,,,,,
Tomas Cubelli,Scrum half,argentina,2020, 0 , 0 , 25 , 2 , 1 , 1 , 64 , 0 , 8 , 0 , 0 , 11 , 4 , 0 , 0 , 0 , 0 , 0 
Abraham Papali'i,Number 8,samoa,2020,,,,,,,,,,,,,,,,,,
Aki Seiuli,Prop,samoa,2020,,,,,,,,,,,,,,,,,,
Alamanda Motuga,Openside Flanker,samoa,2020,,,,,,,,,,,,,,,,,,
Ally Hogg,Number 8,samoa,2020,,,,,,,,,,,,,,,,,,
Ben Nee Nee,Lock,samoa,2020,,,,,,,,,,,,,,,,,,
Filo Paulo,Lock,samoa,2020,,,,,,,,,,,,,,,,,,
