,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Marius Simionescu,Fullback,romania,2022,,,,,,,,,,,,,,,,,,
Nicolas Onutu,Left Wing,romania,2022,,,,,,,,,,,,,,,,,,
Popa Vlad,Left Wing,romania,2022,,,,,,,,,,,,,,,,,,
Tudor Boldor,Wing,romania,2022,,,,,,,,,,,,,,,,,,
Tudor Butnariu,Fullback,romania,2022,,,,,,,,,,,,,,,,,,
Aaron Wainwright,Flanker 7,wales,2022, 0 , 0 , 17 , 8 , 1 , 0 , 4 , 0 , 0 , 0 , 0 , 23 , 3 , 0 , 4 , 1 , 0 , 0 
Adam Beard,Lock,wales,2022, 0 , 0 , 41 , 23 , 0 , 0 , 18 , 0 , 0 , 0 , 0 , 76 , 13 , 1 , 5 , 10 , 0 , 0 
Alun Wyn Jones,Lock,wales,2022, 0 , 0 , 14 , 14 , 0 , 0 , 8 , 3 , 0 , 0 , 0 , 22 , 3 , 1 , 0 , 3 , 2 , 0 
Ben Carter,Lock 4,wales,2022, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Bradley Roberts,Hooker,wales,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Christ Tshiunza ,Lock,wales,2022,,,,,,,,,,,,,,,,,,
Dan Lydiate,Flanker 6,wales,2022, 0 , 0 , 8 , 7 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 37 , 4 , 0 , 2 , 3 , 0 , 0 
Dewi Lake,Hooker,wales,2022, 10 , 2 , 58 , 40 , 0 , 0 , 10 , 1 , 0 , 0 , 0 , 42 , 3 , 5 , 14 , 1 , 0 , 0 
Dillon Lewis,Prop,wales,2022, 0 , 0 , 16 , 13 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 42 , 8 , 2 , 1 , 9 , 0 , 0 
Ellis Jenkins,Openside Flanker,wales,2022, 0 , 0 , 7 , 3 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 
Gareth Thomas,Loosehead Prop,wales,2022, 0 , 0 , 64 , 35 , 0 , 0 , 11 , 1 , 0 , 0 , 0 , 62 , 3 , 1 , 7 , 6 , 0 , 0 
Jac Morgan,Flanker 7,wales,2022, 0 , 0 , 21 , 15 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 28 , 0 , 1 , 1 , 2 , 0 , 0 
James Ratti,Lock,wales,2022,,,,,,,,,,,,,,,,,,
Josh Navidi,Flanker 7,wales,2022, 0 , 0 , 38 , 20 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 43 , 5 , 3 , 1 , 1 , 0 , 0 
Leon Brown,Prop,wales,2022, 0 , 0 , 16 , 8 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 13 , 1 , 0 , 0 , 2 , 0 , 0 
Rhys Carre,Loosehead Prop,wales,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 3 , 0 , 0 , 1 , 1 , 0 
Ross Moriarty,Number 8,wales,2022, 0 , 0 , 39 , 24 , 2 , 0 , 8 , 3 , 0 , 0 , 0 , 36 , 6 , 0 , 4 , 4 , 0 , 0 
Ryan Elias,Hooker,wales,2022, 0 , 0 , 60 , 34 , 1 , 0 , 14 , 0 , 0 , 0 , 0 , 68 , 6 , 1 , 9 , 1 , 0 , 0 
Seb Davies,Lock,wales,2022, 0 , 0 , 28 , 14 , 2 , 0 , 6 , 2 , 0 , 0 , 0 , 19 , 5 , 0 , 1 , 1 , 0 , 0 
Taine Basham,Flanker 7,wales,2022, 5 , 1 , 71 , 34 , 1 , 1 , 8 , 1 , 0 , 0 , 0 , 56 , 7 , 3 , 6 , 5 , 0 , 0 
Taulupe Faletau,Flanker 7,wales,2022, 0 , 0 , 101 , 50 , 1 , 0 , 24 , 6 , 1 , 0 , 0 , 60 , 3 , 3 , 2 , 4 , 0 , 0 
Tomas Francis,Tighthead Prop,wales,2022, 5 , 1 , 7 , 4 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 29 , 7 , 0 , 2 , 1 , 0 , 0 
Tommy Reffell,Flanker 7,wales,2022, 5 , 1 , 12 , 9 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 30 , 6 , 5 , 1 , 0 , 0 , 0 
Will Rowlands,Lock,wales,2022, 0 , 0 , 122 , 60 , 1 , 1 , 4 , 1 , 0 , 0 , 0 , 83 , 4 , 8 , 8 , 7 , 0 , 0 
Wyn Jones,Prop,wales,2022, 0 , 0 , 32 , 19 , 0 , 1 , 11 , 3 , 0 , 0 , 0 , 46 , 3 , 1 , 1 , 4 , 0 , 0 
Alex Cuthbert,Wing,wales,2022, 0 , 0 , 142 , 38 , 3 , 1 , 8 , 3 , 2 , 0 , 0 , 11 , 3 , 0 , 6 , 4 , 0 , 0 
Callum Sheedy,Fly half,wales,2022, 2 , 0 , 4 , 1 , 0 , 0 , 9 , 0 , 1 , 1 , 0 , 7 , 1 , 0 , 1 , 0 , 0 , 0 
Dan Biggar,Fly half,wales,2022, 60 , 0 , 33 , 28 , 2 , 0 , 186 , 2 , 57 , 6 , 14 , 71 , 17 , 1 , 9 , 6 , 1 , 0 
Gareth Anscombe,Fly half,wales,2022, 5 , 0 , 8 , 6 , 0 , 0 , 12 , 1 , 5 , 1 , 1 , 4 , 1 , 0 , 0 , 0 , 0 , 0 
Gareth Davies,Scrum half,wales,2022, 0 , 0 , 7 , 2 , 0 , 0 , 87 , 0 , 12 , 0 , 0 , 12 , 2 , 0 , 1 , 0 , 0 , 0 
George North,Left Wing,wales,2022, 0 , 0 , 36 , 8 , 2 , 1 , 8 , 1 , 0 , 0 , 0 , 18 , 3 , 3 , 2 , 1 , 0 , 0 
Johnny McNicholl,Fullback,wales,2022,,,,,,,,,,,,,,,,,,
Jonathan Davies,Centre 13,wales,2022, 0 , 0 , 16 , 6 , 0 , 0 , 6 , 0 , 1 , 0 , 0 , 11 , 0 , 1 , 1 , 0 , 0 , 0 
Josh Adams,Wing,wales,2022, 15 , 3 , 176 , 38 , 8 , 5 , 24 , 8 , 8 , 0 , 0 , 27 , 9 , 3 , 5 , 5 , 1 , 0 
Kieran Hardy,Scrum half,wales,2022, 5 , 1 , 28 , 14 , 2 , 0 , 204 , 1 , 32 , 0 , 0 , 28 , 3 , 1 , 5 , 1 , 0 , 0 
Liam Williams,Wing,wales,2022, 0 , 0 , 89 , 47 , 4 , 0 , 28 , 9 , 19 , 0 , 0 , 22 , 7 , 2 , 10 , 3 , 1 , 0 
Louis Rees-Zammit,Wing,wales,2022, 10 , 2 , 122 , 35 , 7 , 3 , 12 , 2 , 14 , 0 , 0 , 29 , 7 , 2 , 10 , 1 , 1 , 0 
Nick Tompkins,Centre,wales,2022, 5 , 1 , 69 , 35 , 3 , 0 , 64 , 7 , 5 , 0 , 0 , 58 , 11 , 1 , 1 , 5 , 0 , 0 
Owen Watkin,Centre,wales,2022, 5 , 1 , 85 , 34 , 7 , 2 , 22 , 7 , 4 , 0 , 0 , 35 , 6 , 2 , 3 , 0 , 0 , 0 
Rhys Priestland,Fly half,wales,2022,,,,,,,,,,,,,,,,,,
Sam Wainwright,,wales,2022, 0 , 0 , 5 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 4 , 0 , 0 
Tomos Williams,Scrum half,wales,2022, 0 , 0 , 32 , 20 , 4 , 1 , 232 , 8 , 26 , 0 , 0 , 32 , 11 , 0 , 2 , 0 , 0 , 0 
Allan Alaalatoa,Prop,australia,2022, 0 , 0 , 35 , 23 , 0 , 0 , 13 , 1 , 0 , 0 , 0 , 45 , 5 , 1 , 2 , 7 , 0 , 0 
Darcy Swain,Lock,australia,2022, 0 , 0 , 3 , 6 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 28 , 3 , 5 , 1 , 4 , 1 , 1 
David Porecki,Hooker,australia,2022, 0 , 0 , 38 , 19 , 1 , 0 , 12 , 0 , 0 , 0 , 0 , 47 , 3 , 2 , 9 , 7 , 1 , 0 
Folau Fainga'a,Hooker,australia,2022, 20 , 4 , 38 , 11 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 23 , 4 , 2 , 9 , 4 , 0 , 0 
Fraser McReight,Flanker 7,australia,2022, 15 , 3 , 44 , 24 , 2 , 0 , 15 , 1 , 0 , 0 , 0 , 47 , 5 , 4 , 2 , 3 , 1 , 0 
Harry Wilson,Lock,australia,2022, 0 , 0 , 8 , 11 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 1 , 2 , 0 , 0 
James Slipper,Prop,australia,2022, 5 , 1 , 45 , 34 , 0 , 0 , 13 , 2 , 0 , 0 , 0 , 40 , 9 , 1 , 3 , 15 , 0 , 0 
Jed Holloway,Number 8,australia,2022, 0 , 0 , 64 , 28 , 1 , 1 , 11 , 1 , 0 , 0 , 0 , 20 , 4 , 2 , 7 , 6 , 1 , 0 
Matt Gibbon,Prop,australia,2022, 0 , 0 , 1 , 2 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 
Matt Philip,Lock,australia,2022, 0 , 0 , 43 , 34 , 0 , 0 , 11 , 3 , 0 , 0 , 0 , 46 , 2 , 7 , 3 , 4 , 1 , 0 
Michael Hooper,Openside Flanker,australia,2022, 0 , 0 , 28 , 16 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 35 , 6 , 3 , 3 , 4 , 0 , 0 
Ned Hanigan,Lock,australia,2022,,,,,,,,,,,,,,,,,,
Peter Samu,Flanker 7,australia,2022, 15 , 3 , 107 , 34 , 3 , 2 , 13 , 6 , 1 , 0 , 0 , 40 , 9 , 6 , 2 , 1 , 0 , 0 
Pone Fa'amausili,Prop,australia,2022, 0 , 0 , 10 , 10 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 2 , 0 , 0 
Rob Valetini,Flanker 6,australia,2022, 5 , 1 , 187 , 75 , 1 , 1 , 25 , 3 , 3 , 0 , 0 , 74 , 6 , 2 , 7 , 5 , 1 , 0 
Robert Leota,Flanker 7,australia,2022, 0 , 0 , 40 , 18 , 1 , 0 , 5 , 1 , 0 , 0 , 0 , 31 , 1 , 1 , 0 , 0 , 0 , 0 
Rory Arnold,Lock,australia,2022, 0 , 0 , 7 , 3 , 0 , 0 , 4 , 2 , 0 , 0 , 0 , 12 , 3 , 1 , 1 , 2 , 0 , 0 
Scott Sio,Prop,australia,2022, 0 , 0 , 5 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 2 , 0 , 0 , 0 , 0 , 0 
Taniela Tupou,Prop,australia,2022, 5 , 1 , 47 , 24 , 3 , 1 , 8 , 1 , 0 , 0 , 0 , 19 , 5 , 0 , 1 , 9 , 0 , 0 
Andrew Kellaway,Fullback,australia,2022, 10 , 2 , 76 , 19 , 3 , 1 , 18 , 4 , 5 , 0 , 0 , 13 , 7 , 1 , 3 , 1 , 0 , 0 
Angus Bell,,australia,2022, 0 , 0 , 49 , 17 , 1 , 1 , 9 , 1 , 0 , 0 , 0 , 28 , 4 , 3 , 0 , 5 , 0 , 0 
Bernard Foley,Fly half,australia,2022, 16 , 0 , 11 , 6 , 1 , 0 , 14 , 3 , 8 , 5 , 2 , 12 , 8 , 1 , 3 , 1 , 0 , 0 
Cadeyrn Neville,,australia,2022, 0 , 0 , 9 , 8 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 40 , 0 , 1 , 6 , 2 , 0 , 0 
Hunter Paisami,Centre,australia,2022, 0 , 0 , 88 , 26 , 5 , 2 , 17 , 0 , 5 , 0 , 0 , 23 , 4 , 1 , 8 , 2 , 0 , 0 
Irae Simone,Centre,australia,2022, 0 , 0 , 6 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Izaia Perese,Wing,australia,2022, 0 , 0 , 7 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 1 , 0 
Jake Gordon,Scrum half,australia,2022, 0 , 0 , 16 , 9 , 1 , 0 , 119 , 3 , 11 , 0 , 0 , 21 , 4 , 0 , 4 , 2 , 1 , 0 
James O'Connor,Fullback,australia,2022, 7 , 0 , 17 , 8 , 0 , 1 , 19 , 0 , 5 , 2 , 1 , 12 , 2 , 0 , 6 , 2 , 0 , 0 
Jock Campbell,Wing,australia,2022,,,,,,,,,,,,,,,,,,
Jordan Petaia,Wing,australia,2022, 15 , 3 , 59 , 14 , 4 , 3 , 8 , 3 , 5 , 0 , 0 , 13 , 4 , 3 , 5 , 1 , 0 , 0 
Lachlan Lonergan,,australia,2022, 0 , 0 , 18 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 14 , 4 , 0 , 2 , 1 , 0 , 0 
Lalakai Foketi,Centre,australia,2022, 0 , 0 , 40 , 11 , 0 , 0 , 9 , 3 , 0 , 0 , 0 , 14 , 4 , 1 , 2 , 2 , 0 , 0 
Len Ikitau,Centre,australia,2022, 10 , 2 , 144 , 40 , 3 , 3 , 23 , 5 , 7 , 0 , 0 , 36 , 5 , 2 , 7 , 1 , 0 , 0 
Marika Koroibete,Wing,australia,2022, 5 , 1 , 152 , 78 , 5 , 3 , 31 , 14 , 11 , 0 , 0 , 35 , 10 , 4 , 13 , 4 , 0 , 0 
Nic White,Scrum half,australia,2022, 3 , 0 , 8 , 18 , 4 , 0 , 336 , 4 , 47 , 0 , 1 , 32 , 16 , 8 , 5 , 4 , 0 , 0 
Nick Frost,,australia,2022, 0 , 0 , 29 , 14 , 0 , 0 , 11 , 2 , 0 , 0 , 0 , 18 , 6 , 3 , 2 , 1 , 0 , 0 
Noah Lolesio,,australia,2022, 42 , 0 , 31 , 18 , 2 , 0 , 69 , 4 , 19 , 9 , 8 , 20 , 7 , 1 , 7 , 4 , 1 , 0 
Quade Cooper,Fly half,australia,2022, 5 , 0 , 50 , 7 , 0 , 1 , 5 , 2 , 2 , 1 , 1 , 3 , 0 , 1 , 0 , 2 , 0 , 0 
Reece Hodge,Fullback,australia,2022, 11 , 0 , 60 , 23 , 0 , 0 , 16 , 1 , 7 , 4 , 1 , 18 , 2 , 1 , 7 , 1 , 0 , 0 
Samu Kerevi,Centre,australia,2022, 5 , 1 , 101 , 35 , 2 , 1 , 19 , 1 , 8 , 0 , 0 , 15 , 8 , 0 , 4 , 1 , 0 , 0 
Suliasi Vunivalu,Right Wing,australia,2022, 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Tate McDermott,Scrum half,australia,2022, 0 , 0 , 6 , 4 , 0 , 0 , 63 , 0 , 2 , 0 , 0 , 4 , 1 , 0 , 1 , 1 , 0 , 0 
Thomas Banks,Fullback,australia,2022, 0 , 0 , -1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Tom Wright,Centre,australia,2022, 5 , 1 , 115 , 47 , 11 , 3 , 32 , 7 , 10 , 0 , 0 , 25 , 6 , 4 , 10 , 8 , 2 , 0 
Albert Tuisue,Lock,fiji,2022,,,,,,,,,,,,,,,,,,
Alex Rogers,Prop,fiji,2022,,,,,,,,,,,,,,,,,,
Api Ratuniyarawa,Lock,fiji,2022,,,,,,,,,,,,,,,,,,
Donncha O'Callaghan,Lock,fiji,2022,,,,,,,,,,,,,,,,,,
Eroni Mawi,Prop,fiji,2022,,,,,,,,,,,,,,,,,,
Jacob Rowan,Flanker 7,fiji,2022,,,,,,,,,,,,,,,,,,
Johnny Dyer,Blindside Flanker,fiji,2022,,,,,,,,,,,,,,,,,,
Julian Salvi,Flanker 7,fiji,2022,,,,,,,,,,,,,,,,,,
Kitione Kamikamica,Lock,fiji,2022,,,,,,,,,,,,,,,,,,
Leone Nakarawa,Lock,fiji,2022,,,,,,,,,,,,,,,,,,
Mesulame Dolokoto,Hooker,fiji,2022,,,,,,,,,,,,,,,,,,
Paul Doran-Jones,Prop,fiji,2022,,,,,,,,,,,,,,,,,,
Peceli Yato,Number 8,fiji,2022,,,,,,,,,,,,,,,,,,
Peni Ravai,Prop,fiji,2022,,,,,,,,,,,,,,,,,,
Samuel Matavesi,Hooker,fiji,2022,,,,,,,,,,,,,,,,,,
Scott Lawson,Hooker,fiji,2022,,,,,,,,,,,,,,,,,,
Temo Mayanavanua,Lock,fiji,2022,,,,,,,,,,,,,,,,,,
Tevita Ratuva,Flanker 6,fiji,2022,,,,,,,,,,,,,,,,,,
Thomas Waldrom,Number 8,fiji,2022,,,,,,,,,,,,,,,,,,
Viliame Mata,Number 8,fiji,2022,,,,,,,,,,,,,,,,,,
Aminiasi Tuimaba,Fullback,fiji,2022,,,,,,,,,,,,,,,,,,
Apisai Naqalevu,Centre,fiji,2022,,,,,,,,,,,,,,,,,,
Ben Volavola,Fly half,fiji,2022,,,,,,,,,,,,,,,,,,
Eneriko Buliruarua,Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Eroni Sau,Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Frank Lomani,Scrum half,fiji,2022,,,,,,,,,,,,,,,,,,
Haereiti Hetet,,fiji,2022,,,,,,,,,,,,,,,,,,
Josua Tuisova,Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Kini Murimurivalu,Fullback,fiji,2022,,,,,,,,,,,,,,,,,,
Lee-Roy Atalifo,,fiji,2022,,,,,,,,,,,,,,,,,,
Levani Botia,Centre,fiji,2022,,,,,,,,,,,,,,,,,,
Manasa Mataele,Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Martial Lagain,,fiji,2022,,,,,,,,,,,,,,,,,,
MasivesiDakuwaqa,,fiji,2022,,,,,,,,,,,,,,,,,,
Mesake Doge,,fiji,2022,,,,,,,,,,,,,,,,,,
Mesulame Kunavula,,fiji,2022,,,,,,,,,,,,,,,,,,
Moses Sorovi,Scrum Half,fiji,2022,,,,,,,,,,,,,,,,,,
Nemani Nadolo,Left Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Neville Edwards,Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Nikola Matawalu,Left Wing,england,2022,,,,,,,,,,,,,,,,,,
Onisi Ratave,Right Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Peniami Narisia,Centre,fiji,2022,,,,,,,,,,,,,,,,,,
Setariki Tuicuvu,Fullback,fiji,2022,,,,,,,,,,,,,,,,,,
Simione Kuruvoli,Scrum Half,fiji,2022,,,,,,,,,,,,,,,,,,
Teti Tela,Fly half,fiji,2022,,,,,,,,,,,,,,,,,,
Vilimoni Botitu,Inside centre,fiji,2022,,,,,,,,,,,,,,,,,,
Vinaya Habosi,Left Wing,fiji,2022,,,,,,,,,,,,,,,,,,
Waisea Nayacalevu,Centre,fiji,2022,,,,,,,,,,,,,,,,,,
Zuriel Togiatama,,fiji,2022,,,,,,,,,,,,,,,,,,
Beka Gigashvili,Hooker,georgia,2022,,,,,,,,,,,,,,,,,,
Giorgi Tsutskiridze,Blindside flanker,georgia,2022,,,,,,,,,,,,,,,,,,
Guram Gogichashvili,Prop,georgia,2022,,,,,,,,,,,,,,,,,,
Lasha Jaiani,Lock 4,georgia,2022,,,,,,,,,,,,,,,,,,
Lasha Lomidze,Flanker 6,georgia,2022,,,,,,,,,,,,,,,,,,
Mikheil Nariashvili,Prop,georgia,2022,,,,,,,,,,,,,,,,,,
Nikoloz Khatiashvili,Prop,georgia,2022,,,,,,,,,,,,,,,,,,
Nodar Tcheishvili,Lock,georgia,2022,,,,,,,,,,,,,,,,,,
Otar Giorgadze,Flanker 7,georgia,2022,,,,,,,,,,,,,,,,,,
Sandro Mamamtavrishvili,Openside flanker,georgia,2022,,,,,,,,,,,,,,,,,,
Shalva Mamukashvili,Hooker,georgia,2022,,,,,,,,,,,,,,,,,,
Tornike Jalagonia,Number 8,georgia,2022,,,,,,,,,,,,,,,,,,
Akaki Tabutsadze,Right Wing,georgia,2022,,,,,,,,,,,,,,,,,,
Davit Meskhi,,georgia,2022,,,,,,,,,,,,,,,,,,
Deme Tapladze,Fullback,georgia,2022,,,,,,,,,,,,,,,,,,
Gela Aprasidze,Scrum half,georgia,2022,,,,,,,,,,,,,,,,,,
Giorgi Babunashvili,Fly Half,georgia,2022,,,,,,,,,,,,,,,,,,
Giorgi Chkoidze,,georgia,2022,,,,,,,,,,,,,,,,,,
Giorgi Javakhia,Fullback,georgia,2022,,,,,,,,,,,,,,,,,,
Grigor Kerdikoshvili,Fullback,georgia,2022,,,,,,,,,,,,,,,,,,
Lasha Khmaladze,Fly half,georgia,2022,,,,,,,,,,,,,,,,,,
Luka Japaridze,,georgia,2022,,,,,,,,,,,,,,,,,,
Luka Nioradze,Fullback,georgia,2022,,,,,,,,,,,,,,,,,,
Merab Sharikadze,Centre 12,georgia,2022,,,,,,,,,,,,,,,,,,
Miriani Modebadze,Wing,georgia,2022,,,,,,,,,,,,,,,,,,
Niko Aptsiauri,Fullback,georgia,2022,,,,,,,,,,,,,,,,,,
Tedo Abzhandadze,Fly half,georgia,2022,,,,,,,,,,,,,,,,,,
Tornike Kakhoidze,Fullback,georgia,2022,,,,,,,,,,,,,,,,,,
Vano Karkadze,,georgia,2022,,,,,,,,,,,,,,,,,,
Vasil Lobzhanidze,Scrum half,georgia,2022,,,,,,,,,,,,,,,,,,
Alex Dombrandt,Blindside Flanker,england,2022, 5 , 1 , 99 , 41 , 2 , 0 , 7 , 1 , 0 , 0 , 0 , 29 , 1 , 6 , 3 , 1 , 0 , 0 
Alfie Barbeary,Blindside Flanker,england,2022,,,,,,,,,,,,,,,,,,
Bevan Rodd,Prop,england,2022,,,,,,,,,,,,,,,,,,
Billy Vunipola,Number 8,england,2022, 5 , 1 , 68 , 33 , 0 , 0 , 16 , 6 , 0 , 0 , 0 , 27 , 6 , 3 , 3 , 4 , 1 , 0 
Charlie Ewels,Lock,england,2022, 0 , 0 , 27 , 14 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 12 , 1 , 1 , 3 , 2 , 0 , 1 
Courtney Lawes,Flanker 6,england,2022, 0 , 0 , 70 , 37 , 0 , 0 , 14 , 2 , 0 , 0 , 0 , 74 , 8 , 10 , 2 , 3 , 0 , 0 
Ellis Genge,Prop,england,2022, 0 , 0 , 133 , 62 , 3 , 1 , 22 , 4 , 0 , 0 , 0 , 67 , 11 , 2 , 8 , 16 , 0 , 0 
Jack Willis,Number 8,england,2022, 0 , 0 , 6 , 2 , 0 , 0 , 16 , 0 , 3 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 0 , 0 
Jamie Blamire,Hooker,england,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
Jamie George,Hooker,england,2022, 15 , 3 , 60 , 28 , 1 , 0 , 15 , 5 , 0 , 0 , 0 , 57 , 8 , 3 , 12 , 1 , 0 , 0 
Joe Heyes,Tighthead Prop,england,2022, 0 , 0 , 0 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 2 , 0 , 0 , 0 , 0 , 0 
Joe Marler,Prop,england,2022, 0 , 0 , 10 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 9 , 2 , 0 , 1 , 3 , 0 , 0 
Jonny Hill,Lock,england,2022, 0 , 0 , 22 , 10 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 27 , 6 , 3 , 3 , 3 , 1 , 0 
Kyle Sinckler,Tighthead Prop,england,2022, 5 , 1 , 50 , 27 , 0 , 0 , 16 , 0 , 0 , 0 , 0 , 40 , 3 , 2 , 2 , 6 , 0 , 0 
Lewis Ludlam,Openside Flanker,england,2022, 0 , 0 , 46 , 19 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 31 , 6 , 1 , 2 , 4 , 0 , 0 
Luke Cowan-Dickie,Hooker,england,2022, 0 , 0 , 39 , 22 , 1 , 0 , 4 , 1 , 1 , 0 , 0 , 30 , 3 , 4 , 8 , 3 , 1 , 0 
Mako Vunipola,Prop,england,2022, 0 , 0 , 12 , 7 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 14 , 1 , 0 , 0 , 0 , 0 , 0 
Maro Itoje,Lock 4,england,2022, 0 , 0 , 80 , 40 , 0 , 0 , 14 , 2 , 0 , 0 , 0 , 51 , 12 , 9 , 5 , 7 , 0 , 0 
Nic Dolly,Lock,england,2022,,,,,,,,,,,,,,,,,,
Nick Isiekwe,Lock,england,2022, 0 , 0 , 19 , 13 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 31 , 4 , 0 , 2 , 3 , 0 , 0 
Oliver Chessum,Blindside flanker,england,2022, 0 , 0 , 17 , 10 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 19 , 5 , 3 , 1 , 3 , 0 , 0 
Sam Simmonds,Number 8,england,2022, 0 , 0 , 81 , 37 , 1 , 0 , 10 , 2 , 0 , 0 , 0 , 51 , 5 , 2 , 2 , 0 , 0 , 0 
Sam Underhill,Flanker 7,england,2022, 0 , 0 , 6 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 28 , 7 , 2 , 1 , 3 , 0 , 0 
Tom Curry,Flanker 7,england,2022, 0 , 0 , 67 , 18 , 1 , 1 , 10 , 1 , 0 , 0 , 0 , 41 , 7 , 2 , 1 , 2 , 0 , 0 
Will Stuart,Tighthead Prop,england,2022, 0 , 0 , 54 , 27 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 46 , 6 , 1 , 2 , 6 , 0 , 0 
Adam Radwan,Left Wing,england,2022,,,,,,,,,,,,,,,,,,
Ben Youngs,Scrum half,england,2022, 0 , 0 , 9 , 4 , 0 , 1 , 157 , 3 , 39 , 0 , 0 , 13 , 3 , 1 , 2 , 0 , 0 , 0 
Danny Care,Scrum half,england,2022, 0 , 0 , 6 , 5 , 0 , 0 , 75 , 1 , 12 , 0 , 0 , 9 , 3 , 0 , 4 , 0 , 0 , 0 
Elliot Daly,Centre,england,2022, 5 , 1 , 29 , 18 , 0 , 1 , 17 , 4 , 5 , 0 , 0 , 22 , 7 , 1 , 3 , 0 , 0 , 0 
Freddie Steward,Wing,england,2022, 10 , 2 , 171 , 68 , 3 , 1 , 25 , 5 , 16 , 0 , 0 , 20 , 7 , 2 , 9 , 2 , 0 , 0 
George Ford,Fly half,england,2022, 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 1 , 0 , 0 
George Furbank,Fullback,england,2022, 0 , 0 , 12 , 4 , 0 , 0 , 4 , 1 , 3 , 0 , 0 , 1 , 3 , 0 , 1 , 0 , 0 , 0 
Guy Porter,,england,2022, 0 , 0 , 18 , 4 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 24 , 7 , 0 , 3 , 1 , 0 , 0 
Harry Randall,Scrum half,england,2022, 0 , 0 , 14 , 7 , 3 , 1 , 159 , 2 , 26 , 0 , 0 , 10 , 3 , 0 , 2 , 0 , 0 , 0 
Henry Arundell,Fullback,england,2022, 5 , 1 , 43 , 3 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 
