,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Alec Hepburn,Prop,exeter-chiefs,2022, 0 , 0 , 78 , 56 , 0 , 1 , 26 , 2 , 0 , 0 , 0 , 49 , 7 , 0 , 4 , 7 , 0 , 0 
Anthony Dickinson,Prop,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Ben Moon,Prop,exeter-chiefs,2022, 0 , 0 , 8 , 5 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 18 , 5 , 0 , 2 , 4 , 0 , 0 
Callum Bradbury,Lock,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Christ Tshiunza,Lock,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Christ Tshiunza ,Lock,exeter-chiefs,2022, 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Dave Ewers,Flanker 7,exeter-chiefs,2022, 30 , 6 , 157 , 93 , 4 , 0 , 46 , 1 , 0 , 0 , 0 , 84 , 12 , 7 , 3 , 8 , 0 , 0 
David Attoub,Prop,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Don Armand,Flanker 7,exeter-chiefs,2022, 0 , 0 , 83 , 31 , 2 , 0 , 13 , 1 , 0 , 0 , 0 , 18 , 3 , 3 , 3 , 2 , 0 , 0 
Gilles Valette,Hooker,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Harry Williams,Prop,exeter-chiefs,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 1 , 0 , 0 
Jack Innard,Hooker,exeter-chiefs,2022, 25 , 5 , 91 , 54 , 3 , 1 , 14 , 0 , 0 , 0 , 0 , 49 , 5 , 3 , 14 , 3 , 0 , 0 
Jack Yeandle,Hooker,exeter-chiefs,2022, 5 , 1 , 33 , 23 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 35 , 6 , 0 , 13 , 4 , 0 , 0 
Jacques Vermeulen,Flanker 7,exeter-chiefs,2022, 10 , 2 , 34 , 17 , 2 , 0 , 3 , 0 , 0 , 0 , 0 , 7 , 1 , 2 , 1 , 3 , 1 , 0 
James Kenny,Prop,exeter-chiefs,2022, 5 , 1 , 30 , 15 , 1 , 0 , 4 , 1 , 0 , 0 , 0 , 9 , 0 , 0 , 2 , 2 , 0 , 0 
Jannes Kirsten,Flanker 7,exeter-chiefs,2022, 0 , 0 , 155 , 91 , 1 , 0 , 24 , 5 , 2 , 0 , 0 , 93 , 9 , 4 , 14 , 13 , 0 , 0 
Jean Jo Marmouyet,Flanker 6,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Jean-Blaise Lespinasse,Lock,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Jonny Gray,Lock,exeter-chiefs,2022, 0 , 0 , 36 , 29 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 39 , 1 , 3 , 3 , 4 , 0 , 0 
Jordan Seneca,Hooker,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Jose Ramon Ayarza,Prop,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Josh Iosefa-Scott,Prop,exeter-chiefs,2022, 0 , 0 , 23 , 11 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 18 , 5 , 2 , 1 , 2 , 0 , 0 
Marcus Street,Prop,exeter-chiefs,2022, 0 , 0 , 9 , 8 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 21 , 1 , 0 , 1 , 3 , 0 , 0 
Richard Capstick,Flanker 6,exeter-chiefs,2022, 5 , 1 , 80 , 54 , 0 , 0 , 13 , 3 , 0 , 0 , 0 , 60 , 4 , 3 , 3 , 5 , 0 , 0 
Ryan McCauley,Flanker 6,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Sam Nixon,Prop,exeter-chiefs,2022, 0 , 0 , 121 , 45 , 16 , 1 , 4 , 4 , 4 , 0 , 0 , 52 , 8 , 0 , 0 , 2 , 0 , 0 
Sean Lonsdale,Lock,exeter-chiefs,2022, 0 , 0 , 19 , 7 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 13 , 4 , 1 , 2 , 0 , 0 , 0 
Sean O'Brien,Flanker 7,london-irish,2022, 0 , 0 , 56 , 23 , 1 , 0 , 13 , 3 , 0 , 0 , 0 , 33 , 3 , 2 , 1 , 5 , 1 , 0 
Steffan Liebig,Lock,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Tom Donnelly,Lock,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Will Witty,Lock,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
William Keast,Prop,exeter-chiefs,2022, 5 , 1 , 15 , 13 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 10 , 3 , 1 , 1 , 1 , 0 , 0 
Ambrose Curtis,Wing,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Benjamin Thiery,Fly half,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Chris Auld,Centre,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Dafydd Jenkins,Fullback,exeter-chiefs,2022, 0 , 0 , 44 , 25 , 1 , 0 , 9 , 2 , 0 , 0 , 0 , 43 , 8 , 3 , 4 , 4 , 0 , 0 
Facundo Cordero,Fullback,exeter-chiefs,2022, 0 , 0 , 36 , 14 , 3 , 0 , 9 , 0 , 5 , 0 , 0 , 6 , 2 , 0 , 2 , 1 , 0 , 0 
Harvey Skinner,Fly half,exeter-chiefs,2022, 0 , 0 , 26 , 15 , 1 , 0 , 33 , 4 , 2 , 0 , 0 , 34 , 7 , 0 , 0 , 1 , 0 , 0 
Henry Slade,Centre,exeter-chiefs,2022, 14 , 1 , 36 , 26 , 4 , 1 , 43 , 2 , 12 , 3 , 1 , 26 , 8 , 1 , 6 , 1 , 0 , 0 
Ian Whitten,Centre,exeter-chiefs,2022, 0 , 0 , 66 , 39 , 4 , 1 , 42 , 6 , 3 , 0 , 0 , 49 , 15 , 3 , 7 , 6 , 0 , 0 
Iban Etcheverry,Wing,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Isa Nacewa,Centre,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Jack Maunder,Scrum half,exeter-chiefs,2022, 0 , 0 , 55 , 20 , 4 , 1 , 368 , 4 , 40 , 0 , 0 , 19 , 6 , 1 , 6 , 0 , 0 , 0 
Jack Nowell,Wing,exeter-chiefs,2022, 5 , 1 , 51 , 18 , 4 , 1 , 7 , 2 , 5 , 0 , 0 , 26 , 1 , 3 , 0 , 2 , 0 , 0 
Jamie Murphy,Centre,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Joe Simmonds,Fly half,exeter-chiefs,2022, 84 , 0 , 105 , 60 , 9 , 0 , 226 , 16 , 40 , 36 , 4 , 65 , 17 , 2 , 9 , 5 , 0 , 0 
Josh Hodge,,exeter-chiefs,2022, 10 , 2 , 146 , 56 , 19 , 3 , 20 , 6 , 8 , 0 , 0 , 12 , 5 , 1 , 11 , 2 , 0 , 0 
Laurent Bourda-Couhet,Wing,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Lewis Pearson,,exeter-chiefs,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 1 , 0 , 0 , 0 
Max Norey,,exeter-chiefs,2022, 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 2 , 0 , 0 , 0 , 0 , 0 
Ollie Burrows,Fullback,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Ollie Devoto,Centre,exeter-chiefs,2022, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Ollie Leatherbarrow,Fullback,exeter-chiefs,2022, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Olly Woodburn,Wing,exeter-chiefs,2022, 25 , 5 , 141 , 63 , 11 , 2 , 16 , 3 , 2 , 0 , 0 , 25 , 5 , 6 , 9 , 6 , 0 , 0 
Owain Leonard,Scrum half,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Patrick Schickerling,,exeter-chiefs,2022, 25 , 5 , 74 , 39 , 0 , 1 , 8 , 1 , 0 , 0 , 0 , 32 , 5 , 2 , 1 , 5 , 0 , 0 
Ray Parkinson,Centre,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Rus Tuima,,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Sam Maunder,Scrum half,exeter-chiefs,2022, 0 , 0 , 32 , 19 , 2 , 2 , 346 , 6 , 54 , 0 , 0 , 11 , 5 , 1 , 7 , 3 , 0 , 0 
Santiago Grondona,,exeter-chiefs,2022, 15 , 3 , 91 , 45 , 3 , 1 , 11 , 3 , 0 , 0 , 0 , 49 , 4 , 1 , 4 , 4 , 0 , 0 
Stu Townsend,Scrum half,exeter-chiefs,2022, 5 , 1 , 2 , 2 , 1 , 0 , 11 , 0 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 
Thibault Lacroix,Centre,exeter-chiefs,2022,,,,,,,,,,,,,,,,,,
Tom Hendrickson,Centre,exeter-chiefs,2022, 0 , 0 , 94 , 37 , 6 , 2 , 20 , 5 , 2 , 0 , 0 , 37 , 4 , 3 , 7 , 1 , 0 , 1 
Tom O'Flaherty,Centre,exeter-chiefs,2022, 40 , 8 , 204 , 90 , 9 , 4 , 41 , 4 , 8 , 0 , 0 , 41 , 17 , 3 , 19 , 2 , 0 , 0 
Alex Craig,Lock,gloucester,2022, 0 , 0 , 1 , 1 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 1 , 0 
Alex Seville,Prop,gloucester,2022, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 
Andrew Davidson,Lock,gloucester,2022, 0 , 0 , 7 , 7 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 12 , 1 , 3 , 0 , 2 , 0 , 0 
Ben Morgan,Number 8,gloucester,2022, 10 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Ciaran Knight,Prop,gloucester,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Ed Slater,Lock,gloucester,2022, 0 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
Fraser Balmain,Prop,gloucester,2022, 5 , 1 , 25 , 17 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 51 , 2 , 1 , 2 , 8 , 0 , 0 
Freddie Clarke,Number 8,gloucester,2022, 10 , 2 , 59 , 33 , 1 , 2 , 16 , 1 , 0 , 0 , 0 , 58 , 2 , 5 , 6 , 5 , 1 , 0 
Harry Elrington,Prop,gloucester,2022, 10 , 2 , 24 , 14 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 22 , 3 , 0 , 2 , 2 , 0 , 0 
Henry Walker,Hooker,gloucester,2022,,,,,,,,,,,,,,,,,,
Jack Singleton,Hooker,gloucester,2022, 10 , 2 , 55 , 22 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 62 , 5 , 4 , 12 , 3 , 1 , 0 
Jamal Ford-Robinson,Prop,gloucester,2022, 5 , 1 , 14 , 10 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 31 , 1 , 1 , 5 , 7 , 0 , 0 
Jordy Reid,Flanker 6,gloucester,2022, 0 , 0 , 56 , 30 , 1 , 0 , 10 , 2 , 0 , 0 , 0 , 52 , 7 , 2 , 6 , 6 , 0 , 0 
Kirill Gotovtsev,Prop,gloucester,2022, 0 , 0 , 1 , 5 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 11 , 0 , 2 , 0 , 1 , 0 , 0 
Lewis Ludlow,Flanker 6,gloucester,2022, 10 , 2 , 38 , 16 , 0 , 0 , 12 , 2 , 0 , 0 , 0 , 83 , 7 , 6 , 7 , 11 , 1 , 0 
Matias Alemanno,Lock,gloucester,2022, 5 , 1 , 21 , 14 , 0 , 0 , 4 , 3 , 0 , 0 , 0 , 53 , 7 , 4 , 6 , 4 , 0 , 0 
Matt Moulds,Hooker,gloucester,2022,,,,,,,,,,,,,,,,,,
Pat MacArthur,Hooker,gloucester,2022,,,,,,,,,,,,,,,,,,
Ruan Ackermann,Flanker 7,gloucester,2022, 15 , 3 , 204 , 94 , 1 , 0 , 23 , 3 , 1 , 0 , 0 , 76 , 10 , 7 , 7 , 5 , 0 , 0 
Santiago Socino,Hooker,gloucester,2022, 20 , 4 , 32 , 10 , 0 , 1 , 7 , 2 , 0 , 0 , 0 , 34 , 2 , 2 , 10 , 2 , 1 , 0 
Thomas Bianchin,Hooker,gloucester,2022,,,,,,,,,,,,,,,,,,
Val Rapava Ruskin,Prop,gloucester,2022, 5 , 1 , 26 , 14 , 0 , 0 , 6 , 2 , 0 , 0 , 0 , 19 , 4 , 3 , 1 , 4 , 0 , 0 
Wian Conradie,Flanker 7,gloucester,2022,,,,,,,,,,,,,,,,,,
Yan Rosetti,Hooker,gloucester,2022,,,,,,,,,,,,,,,,,,
 Louis Hillman-Cooper ,Fullback,gloucester,2022, 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Adam Hastings,Fly Half,gloucester,2022, 90 , 0 , 62 , 34 , 2 , 0 , 77 , 7 , 34 , 27 , 12 , 44 , 14 , 0 , 7 , 5 , 0 , 0 
Alex Morgan,,gloucester,2022,,,,,,,,,,,,,,,,,,
Beka Tsiklauri,Fly half,gloucester,2022,,,,,,,,,,,,,,,,,,
Ben Meehan,Scrum half,gloucester,2022, 5 , 1 , 3 , 3 , 0 , 0 , 92 , 0 , 29 , 0 , 0 , 9 , 1 , 0 , 6 , 1 , 0 , 0 
Billy Twelvetrees,Centre,gloucester,2022, 0 , 0 , 38 , 17 , 3 , 0 , 30 , 0 , 4 , 0 , 0 , 31 , 8 , 0 , 1 , 3 , 1 , 0 
Bryan Habana,Wing,gloucester,2022,,,,,,,,,,,,,,,,,,
Bryan O'Connor,Fullback,gloucester,2022,,,,,,,,,,,,,,,,,,
Cathal Marsh,Fly half,gloucester,2022,,,,,,,,,,,,,,,,,,
Charlie Chapman,Scrum half,gloucester,2022, 15 , 3 , 36 , 16 , 4 , 1 , 239 , 2 , 79 , 0 , 0 , 13 , 9 , 0 , 9 , 2 , 0 , 0 
Freddie Thomas,Fullback,gloucester,2022,,,,,,,,,,,,,,,,,,
George Barton,Centre,gloucester,2022, 4 , 0 , 1 , 1 , 1 , 0 , 3 , 0 , 1 , 2 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 
Giorgi Kveseladze,Wing,gloucester,2022, 0 , 0 , 37 , 11 , 0 , 0 , 2 , 1 , 2 , 0 , 0 , 27 , 5 , 2 , 3 , 3 , 0 , 0 
Jack Clement,,gloucester,2022, 5 , 1 , 70 , 18 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 21 , 6 , 2 , 5 , 1 , 0 , 0 
Jason Woodward,Fullback,gloucester,2022,,,,,,,,,,,,,,,,,,
Jonny May,Wing,gloucester,2022, 0 , 0 , 7 , 7 , 1 , 0 , 4 , 0 , 1 , 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 
Kyle Moyle,Fullback,gloucester,2022, 5 , 1 , 63 , 30 , 4 , 0 , 11 , 3 , 3 , 0 , 0 , 5 , 2 , 1 , 3 , 0 , 0 , 0 
Lewis Rees-Zammit,Right wing,gloucester,2022, 25 , 5 , 153 , 10 , 6 , 3 , 4 , 3 , 2 , 0 , 0 , 11 , 2 , 0 , 2 , 3 , 1 , 0 
Lloyd Evans,Centre,gloucester,2022, 4 , 0 , 31 , 14 , 1 , 0 , 17 , 0 , 17 , 2 , 0 , 15 , 2 , 0 , 4 , 0 , 0 , 0 
Lucas Lebraud,Wing,gloucester,2022,,,,,,,,,,,,,,,,,,
Luke McAlister,Fly half,gloucester,2022,,,,,,,,,,,,,,,,,,
Mark Atkinson,Centre 12,gloucester,2022, 5 , 1 , 11 , 8 , 0 , 0 , 8 , 1 , 2 , 0 , 0 , 13 , 1 , 1 , 0 , 0 , 0 , 0 
Ollie Thorley,Centre,gloucester,2022, 15 , 3 , 129 , 35 , 6 , 2 , 9 , 3 , 3 , 0 , 0 , 33 , 7 , 0 , 6 , 1 , 0 , 0 
Santiago Carreras,Centre,gloucester,2022, 15 , 3 , 78 , 24 , 5 , 4 , 18 , 4 , 10 , 0 , 0 , 26 , 7 , 3 , 6 , 3 , 1 , 0 
Stephen Varney,Scrum half,gloucester,2022,,,,,,,,,,,,,,,,,,
Steve Varney ,Fullback,gloucester,2022, 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Tom Seabrook,Wing,gloucester,2022, 5 , 1 , 56 , 11 , 1 , 1 , 10 , 2 , 0 , 0 , 0 , 7 , 1 , 0 , 2 , 0 , 1 , 0 
Tristan Tedder,Fullback,gloucester,2022,,,,,,,,,,,,,,,,,,
Alex Dombrandt,Blindside Flanker,harlequins,2022, 25 , 5 , 55 , 41 , 1 , 1 , 26 , 8 , 1 , 0 , 0 , 55 , 4 , 10 , 8 , 7 , 1 , 0 
Antonio Pavanello,Lock,harlequins,2022,,,,,,,,,,,,,,,,,,
Archie White,Flanker 7,harlequins,2022, 5 , 1 , 119 , 64 , 8 , 0 , 6 , 0 , 0 , 0 , 0 , 74 , 16 , 3 , 4 , 3 , 0 , 0 
Charles Geli,Hooker,harlequins,2022,,,,,,,,,,,,,,,,,,
Dino Lamb,Flanker 6,harlequins,2022, 5 , 1 , 46 , 17 , 1 , 1 , 6 , 1 , 0 , 0 , 0 , 28 , 1 , 2 , 3 , 3 , 0 , 0 
Jack Kenningham,Openside flanker,harlequins,2022, 0 , 0 , 14 , 10 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 15 , 1 , 0 , 0 , 2 , 0 , 0 
Jack Walker,Hooker,harlequins,2022, 15 , 3 , 76 , 45 , 2 , 2 , 26 , 3 , 1 , 0 , 0 , 85 , 12 , 2 , 13 , 9 , 0 , 0 
James Chisholm,Number 8,harlequins,2022, 0 , 0 , 11 , 8 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 22 , 1 , 2 , 0 , 0 , 0 , 0 
Joe Gray,Hooker,harlequins,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 0 
Joe Marler,Prop,harlequins,2022, 0 , 0 , 66 , 44 , 1 , 0 , 14 , 1 , 0 , 0 , 0 , 47 , 6 , 1 , 1 , 7 , 1 , 0 
Louis Martin,Hooker,harlequins,2022,,,,,,,,,,,,,,,,,,
Luke Wallace,Flanker 7,harlequins,2022, 0 , 0 , 68 , 39 , 4 , 0 , 10 , 3 , 0 , 0 , 0 , 63 , 7 , 3 , 4 , 6 , 0 , 0 
Matt Symons,Lock,harlequins,2022, 0 , 0 , 48 , 42 , 0 , 0 , 8 , 2 , 0 , 0 , 0 , 132 , 11 , 4 , 3 , 6 , 0 , 0 
Santiago Garcia Botta,Prop,harlequins,2022, 0 , 0 , 17 , 14 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 31 , 3 , 0 , 1 , 7 , 1 , 0 
Scott Baldwin,Hooker,worcester,2022, 0 , 0 , 4 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Sebastien Ferreira,Flanker 6,harlequins,2022,,,,,,,,,,,,,,,,,,
Simon Kerrod,Prop,harlequins,2022, 0 , 0 , 35 , 33 , 0 , 0 , 6 , 3 , 0 , 0 , 0 , 54 , 8 , 1 , 2 , 5 , 0 , 0 
Stephan Lewies,Lock,harlequins,2022, 0 , 0 , 35 , 19 , 0 , 0 , 9 , 4 , 0 , 0 , 0 , 29 , 5 , 2 , 2 , 4 , 0 , 0 
Tom Lawday,Number 8,harlequins,2022, 10 , 2 , 122 , 51 , 2 , 1 , 15 , 2 , 2 , 0 , 0 , 76 , 9 , 8 , 7 , 3 , 1 , 0 
Wilco Louw,Prop,harlequins,2022, 0 , 0 , 44 , 28 , 0 , 0 , 7 , 1 , 1 , 0 , 0 , 35 , 3 , 0 , 1 , 2 , 0 , 0 
Will Collier,Prop,harlequins,2022, 5 , 1 , 26 , 24 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 37 , 1 , 2 , 1 , 2 , 0 , 0 
Will Evans,Flanker 7,harlequins,2022,,,,,,,,,,,,,,,,,,
Adam Preocanin,Scrum half,harlequins,2022,,,,,,,,,,,,,,,,,,
Andre Esterhuizen,Centre,harlequins,2022, 25 , 5 , 311 , 100 , 19 , 4 , 57 , 10 , 7 , 0 , 0 , 79 , 10 , 6 , 12 , 1 , 0 , 0 
Ben Cima,Fullback,harlequins,2022,,,,,,,,,,,,,,,,,,
Ben Tapuai,Centre,harlequins,2022,,,,,,,,,,,,,,,,,,
Cadan Murley,Wing,harlequins,2022, 50 , 10 , 96 , 36 , 7 , 2 , 17 , 0 , 6 , 0 , 0 , 58 , 12 , 4 , 2 , 0 , 0 , 0 
Craig Trenier,Fullback,harlequins,2022,,,,,,,,,,,,,,,,,,
Danny Care,Scrum half,harlequins,2022, 25 , 5 , 117 , 39 , 8 , 3 , 810 , 10 , 130 , 0 , 0 , 27 , 18 , 5 , 20 , 8 , 5 , 0 
Fin Baxter,Fullback,harlequins,2022,,,,,,,,,,,,,,,,,,
Finn Baxter,Fullback,harlequins,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
George Hammond,,harlequins,2022, 5 , 1 , 34 , 7 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 24 , 2 , 0 , 0 , 0 , 0 , 0 
Hugh Tizard,,harlequins,2022, 10 , 2 , 125 , 81 , 3 , 0 , 14 , 4 , 0 , 0 , 0 , 102 , 10 , 3 , 11 , 2 , 0 , 0 
Huw Jones,Centre,harlequins,2022, 30 , 6 , 255 , 62 , 10 , 5 , 30 , 6 , 19 , 0 , 0 , 58 , 8 , 3 , 13 , 6 , 0 , 0 
Jack Stafford,Scrum half,harlequins,2022,,,,,,,,,,,,,,,,,,
Joe Marchant,Centre,harlequins,2022, 10 , 2 , 153 , 42 , 15 , 2 , 16 , 3 , 2 , 0 , 0 , 50 , 10 , 3 , 10 , 3 , 0 , 0 
Jordan Els,,harlequins,2022, 0 , 0 , 13 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 1 , 0 , 1 , 0 , 0 
Lennox Anyanwu,Fullback,harlequins,2022,,,,,,,,,,,,,,,,,,
Lewis Gjaltema,Scrum half,harlequins,2022, 0 , 0 , -2 , 2 , 0 , 0 , 61 , 2 , 3 , 0 , 0 , 5 , 2 , 1 , 1 , 0 , 0 , 0 
Luke Northmore,Centre 13,harlequins,2022, 20 , 4 , 87 , 28 , 4 , 2 , 10 , 3 , 3 , 0 , 0 , 29 , 12 , 4 , 11 , 3 , 2 , 0 
Mak Wilson,Fullback,harlequins,2022, 0 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 
MatasJurevicius,,harlequins,2022, 0 , 0 , 76 , 18 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 5 , 1 , 3 , 2 , 3 , 0 , 0 
Matt Protheroe,Fullback,harlequins,2022, 0 , 0 , 7 , 5 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 9 , 1 , 0 , 1 , 2 , 0 , 0 
Nick David,Fullback,harlequins,2022, 0 , 0 , 88 , 18 , 1 , 2 , 11 , 2 , 5 , 0 , 0 , 6 , 5 , 0 , 5 , 1 , 0 , 0 
Nikola Matawalu,Left Wing,harlequins,2022, 15 , 3 , 87 , 34 , 9 , 2 , 9 , 1 , 6 , 0 , 0 , 36 , 16 , 2 , 7 , 1 , 0 , 0 
Oscar Beard,Left wing,harlequins,2022, 5 , 1 , 92 , 10 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 6 , 6 , 0 , 2 , 1 , 0 , 0 
Sam Riley,,harlequins,2022, 0 , 0 , 24 , 11 , 1 , 0 , 3 , 1 , 0 , 0 , 0 , 15 , 0 , 0 , 4 , 3 , 0 , 0 
Scott Steele,Scrum half,harlequins,2022, 0 , 0 , 4 , 5 , 0 , 0 , 44 , 0 , 6 , 0 , 0 , 3 , 2 , 0 , 2 , 1 , 0 , 0 
Tommaso Allan,Fly half,harlequins,2022, 34 , 1 , 51 , 24 , 4 , 2 , 158 , 6 , 31 , 10 , 3 , 41 , 10 , 3 , 8 , 5 , 0 , 0 
Tyrone Green,Fullback,harlequins,2022, 10 , 2 , 214 , 101 , 18 , 2 , 42 , 11 , 27 , 0 , 0 , 27 , 16 , 2 , 15 , 5 , 1 , 0 
Viliami Taulani,Fly Half,harlequins,2022, 5 , 1 , 55 , 31 , 1 , 0 , 6 , 3 , 0 , 0 , 0 , 21 , 4 , 2 , 2 , 4 , 0 , 0 
Will Edwards,Fullback,harlequins,2022, 18 , 0 , 37 , 8 , 1 , 0 , 46 , 3 , 11 , 9 , 0 , 8 , 5 , 0 , 1 , 0 , 0 , 0 
William Hobson,Fullback,harlequins,2022,,,,,,,,,,,,,,,,,,
Andrew Makalio,Hooker,highlanders,2022, 25 , 5 , 86 , 43 , 0 , 0 , 22 , 1 , 0 , 0 , 0 , 46 , 17 , 3 , 8 , 4 , 0 , 1 
Ayden Johnstone,Prop,highlanders,2022, 0 , 0 , 4 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 
Bryn Evans,Lock,highlanders,2022, 0 , 0 , 26 , 17 , 1 , 0 , 15 , 1 , 0 , 0 , 0 , 65 , 13 , 7 , 7 , 3 , 0 , 0 
Christian Leo-Wille,Number 8,highlanders,2022, 0 , 0 , 62 , 12 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 10 , 0 , 1 , 0 , 0 , 0 , 0 
Ethan De Groot,Loosehead Prop,highlanders,2022, 0 , 0 , 105 , 41 , 1 , 1 , 25 , 2 , 0 , 0 , 0 , 82 , 10 , 2 , 7 , 6 , 0 , 0 
Fabian Holland,Lock 5,highlanders,2022, 0 , 0 , 6 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 0 , 2 , 0 , 0 , 0 , 0 
Gareth Evans,Flanker 6,highlanders,2022, 0 , 0 , 123 , 52 , 1 , 1 , 33 , 2 , 1 , 0 , 0 , 80 , 8 , 10 , 4 , 6 , 0 , 0 
Hugh Renton,Openside Flanker,highlanders,2022, 0 , 0 , 50 , 28 , 0 , 0 , 14 , 1 , 0 , 0 , 0 , 63 , 16 , 5 , 7 , 4 , 0 , 0 
