,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Willi Heinz,Scrum half,worcester,2021, 10 , 2 , 30 , 7 , 2 , 0 , 141 , 0 , 36 , 0 , 0 , 23 , 4 , 1 , 4 , 1 , 0 , 0 
Corey Domachowski,Prop,cardiff-blues,2021, 10 , 2 , 65 , 53 , 2 , 1 , 11 , 1 , 2 , 0 , 0 , 81 , 8 , 4 , 6 , 17 , 0 , 0 
Dillon Lewis,Prop,cardiff-blues,2021, 0 , 0 , 60 , 41 , 1 , 1 , 12 , 2 , 0 , 0 , 0 , 53 , 3 , 3 , 3 , 8 , 0 , 0 
Dimitri Arhip,Prop,cardiff-blues,2021, 0 , 0 , 52 , 42 , 0 , 0 , 10 , 1 , 0 , 0 , 0 , 91 , 18 , 3 , 3 , 17 , 1 , 0 
James Botham,Blindside Flanker,cardiff-blues,2021, 15 , 3 , 142 , 54 , 12 , 2 , 13 , 1 , 0 , 0 , 0 , 86 , 5 , 5 , 5 , 5 , 0 , 0 
James Ratti,Lock,cardiff-blues,2021, 5 , 1 , 91 , 78 , 3 , 0 , 21 , 0 , 0 , 0 , 0 , 83 , 2 , 3 , 5 , 1 , 0 , 0 
Josh Turnbull,Flanker 7,cardiff-blues,2021, 5 , 1 , 285 , 168 , 4 , 2 , 35 , 9 , 0 , 0 , 0 , 221 , 20 , 14 , 13 , 23 , 0 , 0 
Kirby Myhill,Hooker,cardiff-blues,2021, 0 , 0 , 114 , 52 , 1 , 0 , 21 , 2 , 1 , 0 , 0 , 98 , 4 , 2 , 16 , 3 , 0 , 0 
Kristian Dacey,Hooker,cardiff-blues,2021, 0 , 0 , 72 , 42 , 6 , 2 , 11 , 2 , 0 , 0 , 0 , 57 , 4 , 2 , 8 , 3 , 1 , 0 
Liam Belcher,Hooker,cardiff-blues,2021, 10 , 2 , 75 , 35 , 1 , 0 , 14 , 1 , 0 , 0 , 0 , 63 , 4 , 7 , 6 , 4 , 0 , 0 
Lopeti Timani,Lock,cardiff-blues,2021,,,,,,,,,,,,,,,,,,
Matthew Screech,Lock,cardiff-blues,2021, 5 , 1 , 50 , 38 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 67 , 6 , 2 , 5 , 4 , 0 , 0 
Rhys Carre,Loosehead Prop,cardiff-blues,2021, 5 , 1 , 64 , 36 , 3 , 1 , 12 , 1 , 0 , 0 , 0 , 62 , 8 , 5 , 5 , 15 , 1 , 0 
Rory Thornton,Lock,cardiff-blues,2021, 0 , 0 , 47 , 35 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 90 , 7 , 5 , 4 , 3 , 0 , 0 
Seb Davies,Lock,cardiff-blues,2021, 5 , 1 , 190 , 96 , 3 , 3 , 23 , 7 , 0 , 0 , 0 , 156 , 21 , 7 , 20 , 25 , 5 , 0 
Shane Lewis-Hughes,Lock,cardiff-blues,2021, 0 , 0 , 74 , 35 , 2 , 1 , 12 , 1 , 0 , 0 , 0 , 78 , 3 , 5 , 4 , 8 , 0 , 0 
Thomas Young,Flanker 7,cardiff-blues,2021,,,,,,,,,,,,,,,,,,
Aled Summerhill,Wing,cardiff-blues,2021, 10 , 2 , 138 , 27 , 6 , 5 , 11 , 5 , 0 , 0 , 0 , 8 , 1 , 2 , 7 , 3 , 0 , 0 
Ben Thomas,Centre,cardiff-blues,2021, 18 , 0 , 95 , 35 , 6 , 5 , 121 , 6 , 41 , 3 , 4 , 64 , 6 , 2 , 10 , 4 , 0 , 0 
Jarrod Evans,Fly half,cardiff-blues,2021, 109 , 2 , 151 , 46 , 12 , 4 , 203 , 14 , 45 , 20 , 19 , 51 , 11 , 3 , 10 , 4 , 1 , 0 
Jason Harries,Wing,cardiff-blues,2021, 0 , 0 , 144 , 44 , 5 , 2 , 21 , 5 , 19 , 0 , 0 , 30 , 12 , 1 , 14 , 4 , 2 , 0 
Lloyd Williams,Scrum half,cardiff-blues,2021, 15 , 3 , 79 , 22 , 5 , 2 , 493 , 5 , 79 , 0 , 0 , 53 , 10 , 3 , 7 , 2 , 1 , 0 
Mason Grady,Fullback,cardiff-blues,2021, 0 , 0 , 22 , 5 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 4 , 3 , 1 , 0 , 0 , 0 , 0 
Max Llewellyn,Centre,cardiff-blues,2021, 5 , 1 , 55 , 18 , 3 , 1 , 6 , 1 , 1 , 0 , 0 , 29 , 7 , 0 , 1 , 1 , 0 , 0 
Reynold Lee-Lo,Centre,cardiff-blues,2021, 15 , 3 , 311 , 103 , 6 , 8 , 41 , 9 , 4 , 0 , 0 , 55 , 10 , 4 , 14 , 3 , 0 , 1 
Rhys Priestland,Fly half,cardiff-blues,2021, 31 , 0 , 6 , 9 , 0 , 0 , 73 , 1 , 26 , 5 , 7 , 21 , 11 , 0 , 6 , 4 , 0 , 0 
Theo Cabango,Right wing,cardiff-blues,2021, 10 , 2 , 115 , 21 , 8 , 3 , 7 , 2 , 2 , 0 , 0 , 11 , 4 , 0 , 6 , 1 , 0 , 0 
Tomos Williams,Scrum half,cardiff-blues,2021, 23 , 3 , 88 , 42 , 5 , 3 , 596 , 17 , 75 , 4 , 0 , 46 , 13 , 3 , 13 , 7 , 1 , 0 
Uilisi Halaholo,Outside centre,cardiff-blues,2021,,,,,,,,,,,,,,,,,,
Antoine Guillamon,Prop,castres,2021, 0 , 0 , 9 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 1 , 0 , 1 , 2 , 0 , 0 
Antoine Tichit,Prop,castres,2021, 0 , 0 , 8 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 1 , 0 , 0 , 2 , 0 , 0 
Baptiste Delaporte,Flanker 7,castres,2021,,,,,,,,,,,,,,,,,,
Florent Vanverberghe,Number 8,castres,2021,,,,,,,,,,,,,,,,,,
Gaeton Barlot, Hooker,castres,2021, 0 , 0 , 10 , 4 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 5 , 0 , 0 , 2 , 1 , 0 , 0 
Jack Whetton,Lock,castres,2021, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 
Josaia Raisuqe,Openside flanker,castres,2021, 5 , 1 , 9 , 9 , 0 , 1 , 3 , 2 , 0 , 0 , 0 , 10 , 3 , 0 , 3 , 2 , 0 , 0 
Julius Nostadt,Prop,castres,2021, 0 , 0 , 10 , 5 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 7 , 0 , 1 , 0 , 2 , 0 , 0 
Kevin Kornath,Flanker 6,castres,2021, 5 , 1 , 13 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 7 , 5 , 0 , 0 , 1 , 0 , 0 
Loic Jacquet,Lock,castres,2021, 0 , 0 , 12 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 2 , 1 , 0 , 0 , 0 , 0 
Mateaki Kafatolu,Flanker 6,castres,2021, 0 , 0 , 7 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Matthew Tierney,Prop,castres,2021, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 0 
Nick Champion de Crespigny,Blindside flanker,castres,2021,,,,,,,,,,,,,,,,,,
Paula Ngauamo,Hooker,castres,2021, 0 , 0 , 3 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 2 , 0 , 3 , 0 , 0 , 0 
Teariki Ben-Nicholas,Number 8,castres,2021, 0 , 0 , 3 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Theo Hannoyer,Lock 4,castres,2021, 0 , 0 , 14 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 10 , 1 , 1 , 1 , 0 , 0 , 0 
Thomas Staniforth,Lock,castres,2021, 0 , 0 , 6 , 6 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 1 , 0 , 0 
Tyler Ardron,Lock,castres,2021, 0 , 0 , 1 , 1 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 7 , 1 , 1 , 0 , 1 , 0 , 0 
Wayan De Benedittis ,Loose head prop,castres,2021, 0 , 0 , 4 , 4 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 4 , 2 , 0 , 0 , 2 , 0 , 0 
Wilfrid Hounkpatin,Prop,castres,2021, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 
Adrea Cocagi,Centre,castres,2021,,,,,,,,,,,,,,,,,,
Antoine Zeghdar,Wing,castres,2021, 0 , 0 , 2 , 1 , 2 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Bastien Guillemin,Wing,castres,2021, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 2 , 2 , 0 , 0 
Ben Botica,Fly half,castres,2021,,,,,,,,,,,,,,,,,,
Benjamin Urdapilleta,Fly half,castres,2021, 16 , 0 , 7 , 8 , 1 , 0 , 13 , 3 , 15 , 2 , 4 , 19 , 3 , 0 , 2 , 1 , 0 , 0 
Brice Humbert,Fullback,castres,2021, 0 , 0 , 12 , 8 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 9 , 0 , 1 , 6 , 0 , 0 , 0 
Filipo Nakosi,Wing,castres,2021, 0 , 0 , 27 , 7 , 2 , 0 , 5 , 3 , 0 , 0 , 0 , 6 , 4 , 0 , 3 , 1 , 0 , 0 
Hugo Hermet,Fullback,castres,2021,,,,,,,,,,,,,,,,,,
Jeremy Fernandez,Fullback,castres,2021,,,,,,,,,,,,,,,,,,
Louis Le Brun,Fullback,castres,2021, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Martin Laveau,Wing,castres,2021, 5 , 1 , 32 , 11 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 2 , 3 , 1 , 0 , 0 
Pierre Aguillon,Centre,castres,2021, 0 , 0 , 22 , 11 , 0 , 0 , 2 , 1 , 1 , 0 , 0 , 11 , 3 , 1 , 1 , 2 , 0 , 0 
Pierre Colonna,Fullback,castres,2021,,,,,,,,,,,,,,,,,,
Rory Kockott,Scrum half,castres,2021, 0 , 0 , 5 , 1 , 0 , 0 , 30 , 0 , 14 , 0 , 0 , 7 , 2 , 0 , 2 , 0 , 0 , 0 
Ryno Pieterse,,castres,2021,,,,,,,,,,,,,,,,,,
Santiago Arata,Scrum half,castres,2021, 0 , 0 , 4 , 4 , 0 , 0 , 22 , 1 , 11 , 0 , 0 , 2 , 2 , 2 , 1 , 0 , 0 , 0 
Simon Meka,Fullback,castres,2021, 0 , 0 , 4 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 0 , 2 , 0 , 1 , 0 , 0 
Thomas Combezou,Centre,castres,2021, 0 , 0 , 13 , 7 , 0 , 0 , 5 , 3 , 1 , 0 , 0 , 7 , 3 , 1 , 0 , 0 , 0 , 0 
Thomas Larregain,Fullback,castres,2021, 0 , 0 , 2 , 7 , 0 , 0 , 1 , 0 , 5 , 0 , 0 , 4 , 0 , 0 , 2 , 1 , 0 , 0 
Vilimoni Botitu,Inside centre,castres,2021,,,,,,,,,,,,,,,,,,
Aidon Davis,Flanker 7,cheetahs-1,2021, 0 , 0 , 78 , 57 , 3 , 2 , 29 , 5 , 0 , 0 , 0 , 74 , 10 , 2 , 6 , 5 , 0 , 0 
Alulutho Tshakweni,Prop,cheetahs-1,2021, 0 , 0 , 19 , 19 , 1 , 1 , 7 , 2 , 0 , 0 , 0 , 27 , 8 , 2 , 1 , 8 , 0 , 0 
Anidisa Ntsila,Flanker 6,cheetahs-1,2021, 10 , 2 , 58 , 36 , 1 , 0 , 12 , 5 , 0 , 0 , 0 , 34 , 5 , 2 , 6 , 6 , 1 , 0 
Aranos Coetzee,Prop,cheetahs-1,2021, 0 , 0 , -4 , 8 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 23 , 2 , 1 , 0 , 3 , 1 , 0 
Conraad Van Vuuren,Prop,cheetahs-1,2021, 5 , 1 , 20 , 12 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 19 , 9 , 1 , 1 , 10 , 1 , 0 
George Cronje,Openside flanker,cheetahs-1,2021, 0 , 0 , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 1 , 1 , 0 , 0 
Louis Van Der Westhuizen,Hooker,cheetahs-1,2021, 5 , 1 , 17 , 20 , 1 , 0 , 7 , 3 , 0 , 0 , 0 , 47 , 5 , 0 , 7 , 3 , 0 , 0 
Marnus van der Merwe,Hooker,cheetahs-1,2021, 10 , 2 , 70 , 38 , 4 , 0 , 18 , 1 , 0 , 0 , 0 , 46 , 11 , 5 , 15 , 1 , 0 , 0 
Rynier Bernardo,Lock 5,cheetahs-1,2021, 0 , 0 , 41 , 51 , 0 , 0 , 22 , 7 , 0 , 0 , 0 , 71 , 7 , 7 , 10 , 11 , 0 , 0 
Schalk Ferreira,Prop,cheetahs-1,2021, 0 , 0 , 1 , 7 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 2 , 0 , 0 , 1 , 0 , 0 
Victor Sekekete,Lock,cheetahs-1,2021, 5 , 1 , 10 , 27 , 1 , 1 , 13 , 3 , 0 , 0 , 0 , 43 , 0 , 7 , 13 , 7 , 1 , 0 
Wilmar Arnoldi,Hooker,cheetahs-1,2021, 5 , 1 , 14 , 11 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 20 , 4 , 4 , 3 , 1 , 0 , 0 
Brandon Thomson,Fly half,cheetahs-1,2021, 19 , 1 , 83 , 17 , 3 , 2 , 51 , 3 , 31 , 1 , 4 , 20 , 7 , 1 , 4 , 1 , 0 , 0 
Cameron Dawson,,cheetahs-1,2021, 0 , 0 , 15 , 15 , 1 , 1 , 3 , 2 , 0 , 0 , 0 , 25 , 1 , 1 , 1 , 4 , 0 , 0 
Christopher Smit,Fly half,cheetahs-1,2021, 5 , 1 , 50 , 24 , 2 , 1 , 19 , 2 , 1 , 0 , 0 , 15 , 6 , 0 , 4 , 1 , 0 , 0 
Clayton Blommetjies,Fullback,cheetahs-1,2021, 5 , 1 , 273 , 100 , 22 , 4 , 133 , 28 , 72 , 0 , 0 , 21 , 15 , 3 , 22 , 6 , 0 , 0 
Cohan Jasper,Fullback,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Craig Barry,Wing,cheetahs-1,2021, 15 , 3 , 53 , 15 , 4 , 2 , 8 , 4 , 3 , 0 , 0 , 3 , 3 , 0 , 3 , 0 , 0 , 0 
Damien Hoyland,Wing,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Dandré Delport,Fullback,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Daniel Kasende,,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
David Brits,Fullback,cheetahs-1,2021, 15 , 3 , 104 , 33 , 9 , 3 , 30 , 9 , 4 , 0 , 0 , 40 , 7 , 0 , 3 , 3 , 0 , 0 
Duncan Saal,Right Wing,cheetahs-1,2021, 15 , 3 , 215 , 43 , 9 , 6 , 20 , 10 , 2 , 0 , 0 , 18 , 14 , 0 , 2 , 4 , 1 , 0 
Enver Brandt,,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Evardi Boshoff,Outside centre,cheetahs-1,2021, 5 , 1 , 61 , 19 , 3 , 1 , 14 , 5 , 0 , 0 , 0 , 14 , 2 , 4 , 5 , 2 , 0 , 0 
Frans Steyn,Centre,cheetahs-1,2021, 36 , 0 , 14 , 5 , 2 , 0 , 3 , 0 , 14 , 3 , 10 , 9 , 1 , 0 , 5 , 1 , 0 , 0 
Janus Venter,Fullback,cheetahs-1,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Jeandre Rudolph,,cheetahs-1,2021, 10 , 2 , 72 , 29 , 7 , 1 , 12 , 3 , 0 , 0 , 0 , 46 , 6 , 8 , 2 , 7 , 1 , 0 
Malcolm Jaer,Fullback,cheetahs-1,2021, 10 , 2 , 71 , 26 , 7 , 1 , 21 , 11 , 0 , 0 , 0 , 23 , 7 , 0 , 6 , 0 , 0 , 0 
Ockie Barnard,Fullback,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Reinhardt Fortuin,Fullback,cheetahs-1,2021, 4 , 0 , 115 , 45 , 8 , 2 , 99 , 3 , 16 , 2 , 0 , 45 , 16 , 2 , 7 , 2 , 0 , 0 
Rewan Kruger,Fullback,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Robert Ebersohn,Centre,cheetahs-1,2021, 5 , 1 , 16 , 3 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 
Rosko Speckman,Left Wing,cheetahs-1,2021, 15 , 3 , 165 , 20 , 7 , 3 , 14 , 2 , 1 , 0 , 0 , 12 , 3 , 2 , 2 , 2 , 0 , 0 
Ruan Pienaar,Scrum Half,cheetahs-1,2021, 97 , 3 , 60 , 25 , 2 , 1 , 444 , 6 , 41 , 23 , 12 , 64 , 13 , 2 , 9 , 8 , 1 , 0 
Sergio Moreira,Fullback,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Siya Masuku,Fly half,cheetahs-1,2021, 0 , 0 , 107 , 39 , 6 , 1 , 39 , 2 , 15 , 0 , 0 , 35 , 18 , 2 , 8 , 4 , 0 , 0 
Stephen Fitzgerald,Wing,cheetahs-1,2021,,,,,,,,,,,,,,,,,,
Angus Taavao-Matau,Prop,chiefs,2021, 5 , 1 , 45 , 39 , 1 , 1 , 23 , 5 , 0 , 0 , 0 , 69 , 11 , 2 , 4 , 11 , 0 , 0 
Atu Moli,Prop,chiefs,2021, 0 , 0 , 7 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 5 , 2 , 0 , 0 , 0 , 0 , 0 
Bradley Slater,Hooker,chiefs,2021, 0 , 0 , 39 , 19 , 1 , 0 , 11 , 2 , 0 , 0 , 0 , 29 , 5 , 1 , 10 , 1 , 0 , 0 
Brodie Retallick,Lock,chiefs,2021,,,,,,,,,,,,,,,,,,
George Dyer,Tighthead Prop,chiefs,2021,,,,,,,,,,,,,,,,,,
Hamilton Burr,Blindside Flanker,chiefs,2021,,,,,,,,,,,,,,,,,,
Kaylum Boshier,Flanker 6,chiefs,2021, 0 , 0 , 20 , 7 , 0 , 1 , 5 , 2 , 0 , 0 , 0 , 17 , 1 , 0 , 1 , 0 , 0 , 0 
Laghlan McWhannell,Lock,chiefs,2021,,,,,,,,,,,,,,,,,,
Luke Jacobson,Flanker 6,chiefs,2021, 20 , 4 , 296 , 89 , 10 , 5 , 44 , 12 , 0 , 0 , 0 , 92 , 16 , 12 , 10 , 9 , 1 , 1 
Mitchell Brown,Flanker 6,chiefs,2021, 0 , 0 , 83 , 44 , 3 , 1 , 22 , 3 , 0 , 0 , 0 , 87 , 11 , 2 , 6 , 11 , 0 , 0 
Mitchell Jacobson,Openside Flanker,chiefs,2021,,,,,,,,,,,,,,,,,,
Ollie Norris,Prop,chiefs,2021, 0 , 0 , 44 , 29 , 5 , 1 , 14 , 2 , 0 , 0 , 0 , 43 , 1 , 2 , 1 , 4 , 0 , 0 
Pita Sowakula,Flanker 6,chiefs,2021, 10 , 2 , 166 , 69 , 8 , 2 , 32 , 11 , 0 , 0 , 0 , 64 , 11 , 5 , 6 , 2 , 0 , 0 
Reuben O'Neill,Prop,chiefs,2021, 5 , 1 , 7 , 10 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 19 , 2 , 0 , 2 , 2 , 0 , 0 
Sam Cane,Openside Flanker,chiefs,2021, 0 , 0 , 38 , 18 , 2 , 0 , 18 , 2 , 0 , 0 , 0 , 43 , 3 , 4 , 4 , 5 , 0 , 0 
Samipeni Finau,Blindside Flanker,chiefs,2021, 0 , 0 , 21 , 18 , 0 , 0 , 7 , 3 , 0 , 0 , 0 , 23 , 5 , 4 , 2 , 0 , 0 , 0 
Samisoni Taukei'aho,Hooker,chiefs,2021, 5 , 1 , 217 , 71 , 9 , 3 , 23 , 4 , 0 , 0 , 0 , 79 , 6 , 1 , 19 , 6 , 0 , 0 
Simon Parker,Number 8,chiefs,2021, 0 , 0 , 25 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 0 
Sione Mafileo,Prop,chiefs,2021, 0 , 0 , 12 , 11 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 19 , 2 , 0 , 0 , 3 , 0 , 0 
Solomone Tukuafu,Tighthead Prop,chiefs,2021,,,,,,,,,,,,,,,,,,
Tom Florence,Flanker 7,chiefs,2021, 5 , 1 , 35 , 14 , 4 , 0 , 5 , 4 , 0 , 0 , 0 , 16 , 3 , 1 , 2 , 0 , 0 , 0 
Tupou Vaai,Lock 4,chiefs,2021, 10 , 2 , 141 , 74 , 7 , 0 , 29 , 9 , 0 , 0 , 0 , 80 , 15 , 11 , 12 , 9 , 1 , 0 
Alex Nankivell,Centre,chiefs,2021, 10 , 2 , 219 , 51 , 10 , 4 , 45 , 6 , 0 , 0 , 0 , 61 , 14 , 7 , 14 , 5 , 0 , 0 
Anton Lienert-Brown,Centre,chiefs,2021, 15 , 3 , 346 , 95 , 19 , 7 , 90 , 22 , 7 , 0 , 0 , 69 , 17 , 6 , 9 , 6 , 1 , 0 
Brad Weber,Scrum half,chiefs,2021, 5 , 1 , 132 , 39 , 8 , 4 , 631 , 8 , 46 , 0 , 0 , 72 , 16 , 5 , 13 , 2 , 0 , 0 
Bryn Gatland,Fly half,chiefs,2021, 33 , 1 , 51 , 31 , 4 , 1 , 98 , 9 , 40 , 8 , 4 , 18 , 8 , 0 , 12 , 2 , 0 , 0 
Chase Tiatia,Wing,chiefs,2021, 15 , 3 , 133 , 36 , 5 , 3 , 51 , 8 , 14 , 0 , 0 , 21 , 5 , 2 , 8 , 1 , 1 , 0 
Cortez Ratima,Scrum Half,chiefs,2021,,,,,,,,,,,,,,,,,,
Etene Nanai-Seturo,Wing,chiefs,2021, 10 , 2 , 183 , 54 , 24 , 2 , 16 , 4 , 12 , 0 , 0 , 40 , 7 , 3 , 5 , 1 , 0 , 0 
Gideon Wrampling,,chiefs,2021, 0 , 0 , 6 , 2 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 3 , 2 , 0 , 1 , 1 , 0 , 0 
Jonah Lowe,Centre,chiefs,2021, 10 , 2 , 127 , 37 , 4 , 3 , 28 , 9 , 1 , 0 , 0 , 33 , 2 , 3 , 5 , 3 , 0 , 0 
Josh Ioane,Fly half,chiefs,2021,,,,,,,,,,,,,,,,,,
Josh Lord,,chiefs,2021, 0 , 0 , 14 , 15 , 1 , 0 , 11 , 1 , 0 , 0 , 0 , 31 , 1 , 4 , 3 , 2 , 0 , 0 
Quinn Tupaea,Centre 13,chiefs,2021, 0 , 0 , 190 , 65 , 23 , 4 , 38 , 11 , 4 , 0 , 0 , 60 , 2 , 3 , 9 , 4 , 0 , 0 
Rivez Reihana,Fullback,chiefs,2021, 0 , 0 , 3 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 
Shaun Stevenson,Fullback,chiefs,2021, 5 , 1 , 140 , 42 , 3 , 2 , 33 , 7 , 11 , 0 , 0 , 43 , 7 , 2 , 3 , 1 , 0 , 0 
Tyrone Thompson,,chiefs,2021,,,,,,,,,,,,,,,,,,
Xavier Roe,Scrum half,chiefs,2021, 5 , 1 , 37 , 7 , 0 , 1 , 155 , 2 , 7 , 0 , 0 , 18 , 3 , 1 , 5 , 1 , 0 , 0 
Arthur Iturria,Lock,clermont,2021, 0 , 0 , 3 , 2 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 17 , 3 , 0 , 0 , 1 , 0 , 0 
Daniel Bibi Bizuwu,Prop,clermont,2021, 0 , 0 , 4 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 0 , 0 
Etienne Falgoux,Prop,clermont,2021, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Etienne Fourcade,Hooker,clermont,2021,,,,,,,,,,,,,,,,,,
Fritz Lee,Number 8,clermont,2021, 0 , 0 , 24 , 16 , 0 , 0 , 11 , 0 , 1 , 0 , 0 , 23 , 4 , 0 , 2 , 3 , 0 , 0 
Geoff Parling,Lock,clermont,2021,,,,,,,,,,,,,,,,,,
Giorgi Beria,Prop,clermont,2021,,,,,,,,,,,,,,,,,,
Judicael Cancoriet,Flanker 6,clermont,2021, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 0 
Miles Amatosero,Lock 5,clermont,2021,,,,,,,,,,,,,,,,,,
Paul Jedrasiak,Lock,clermont,2021, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 2 , 0 , 0 
Peceli Yato,Number 8,clermont,2021, 0 , 0 , 31 , 13 , 1 , 1 , 4 , 3 , 0 , 0 , 0 , 16 , 4 , 2 , 2 , 2 , 0 , 0 
Peni Ravai,Prop,clermont,2021, 5 , 1 , 29 , 13 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 8 , 4 , 0 , 1 , 4 , 0 , 0 
Rabah Slimani,Prop,clermont,2021, 0 , 0 , 4 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 
Sebastien Vahaamahina,Lock,clermont,2021, 0 , 0 , 25 , 10 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 15 , 1 , 1 , 2 , 5 , 0 , 0 
Sipili Falatea,Prop,clermont,2021,,,,,,,,,,,,,,,,,,
Tomas Lavanini,Lock,clermont,2021,,,,,,,,,,,,,,,,,,
Yohan Beheregaray,Hooker,clermont,2021, 0 , 0 , 4 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 12 , 1 , 1 , 4 , 0 , 0 , 0 
Alivereti Raka,Wing,clermont,2021, 0 , 0 , 47 , 17 , 2 , 2 , 9 , 3 , 1 , 0 , 0 , 10 , 5 , 2 , 5 , 1 , 0 , 0 
Baptiste Jauneau,Scrum half,clermont,2021,,,,,,,,,,,,,,,,,,
Bastien Pourailly,Wing,clermont,2021,,,,,,,,,,,,,,,,,,
Benjamin Boudou,Fullback,clermont,2021, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 
Camille Lopez,Fly half,clermont,2021, 10 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 1 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Cheikh Tiberghien,,clermont,2021, 0 , 0 , 16 , 7 , 1 , 0 , 8 , 3 , 5 , 0 , 0 , 3 , 0 , 0 , 1 , 0 , 1 , 0 
Clement Lanen,,clermont,2021,,,,,,,,,,,,,,,,,,
